Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2441.717	0.000000	0.000
ENST00000335137.4	1054	877.717	0.000000	0.000
ENST00000426406.3	995	818.717	0.000000	0.000
ENST00000420190.6	1578	1401.717	0.024841	1.000
ENST00000437963.5	387	213.810	0.000000	0.000
ENST00000342066.8	2557	2380.717	0.000000	0.000
ENST00000618181.4	2179	2002.717	0.000000	0.000
ENST00000622503.4	2557	2380.717	0.000000	0.000
ENST00000618323.4	2159	1982.717	0.000000	0.000
ENST00000616016.4	2391	2214.717	0.000000	0.000
ENST00000618779.4	2368	2191.717	0.000000	0.000
ENST00000616125.4	2230	2053.717	0.000000	0.000
ENST00000620200.4	1874	1697.717	0.020510	1.000
ENST00000617307.4	2314	2137.717	0.000000	0.000
ENST00000341065.8	2191	2014.717	0.000000	0.000
ENST00000455979.1	1731	1554.717	0.000000	0.000
ENST00000327044.7	2757	2580.717	22.837785	1692.675
ENST00000338591.8	2567	2390.717	1.759307	120.795
ENST00000622660.1	1950	1773.717	2.182652	111.185
ENST00000379410.8	3176	2999.717	0.243225	20.954
ENST00000379409.6	2455	2278.717	0.100501	6.577
ENST00000379407.7	2194	2017.717	0.077117	4.469
ENST00000491024.1	698	521.781	0.000000	0.000
ENST00000341290.6	3035	2858.717	0.000000	0.000
ENST00000433179.3	3340	3163.717	0.000000	0.000
ENST00000428771.6	1040	863.717	0.118443	2.938
ENST00000304952.10	899	722.734	0.466960	9.693
ENST00000484667.2	667	490.798	0.000000	0.000
ENST00000624697.4	787	610.754	0.000000	0.000
ENST00000624652.1	657	480.803	0.000000	0.000
ENST00000649529.1	637	460.814	233.633087	3092.000
ENST00000379370.7	7326	7149.717	12.302629	2526.190
ENST00000620552.4	7394	7217.717	0.073628	15.262
ENST00000652369.1	7408	7231.717	0.000000	0.000
ENST00000651234.1	7477	7300.717	0.000000	0.000
ENST00000453464.3	1900	1723.717	0.000000	0.000
ENST00000379339.5	2429	2252.717	0.207592	13.431
ENST00000421241.6	1841	1664.717	3.566562	170.518
ENST00000379320.5	2324	2147.717	0.144182	8.893
ENST00000379319.5	1097	920.717	0.177382	4.690
ENST00000434641.5	842	665.741	0.000000	0.000
ENST00000462097.5	836	659.744	0.127204	2.410
ENST00000475119.5	740	563.769	0.089522	1.449
ENST00000442117.5	554	377.975	0.099121	1.076
ENST00000427787.5	575	398.903	0.000000	0.000
ENST00000480643.1	579	402.894	0.086423	1.000
ENST00000379290.6	2307	2130.717	0.000000	0.000
ENST00000379289.6	2288	2111.717	0.000000	0.000
ENST00000673999.1	568	391.927	0.000000	0.000
ENST00000379288.3	2114	1937.717	0.000000	0.000
ENST00000328596.10	851	674.740	0.000000	0.000
ENST00000379268.7	1083	906.717	1.946637	50.692
ENST00000486728.5	727	550.771	0.525253	8.308
ENST00000379265.5	705	528.779	0.000000	0.000
ENST00000379236.4	1075	898.717	2.690069	69.433
ENST00000360001.11	1956	1779.717	95.598163	4886.295
ENST00000660930.1	2137	1960.717	2.907334	163.715
