Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2431.276	0.000000	0.000
ENST00000335137.4	1054	867.276	0.000000	0.000
ENST00000426406.3	995	808.276	0.100271	2.000
ENST00000420190.6	1578	1391.276	0.000000	0.000
ENST00000437963.5	387	205.721	0.000000	0.000
ENST00000342066.8	2557	2370.276	0.000000	0.000
ENST00000618181.4	2179	1992.276	0.000000	0.000
ENST00000622503.4	2557	2370.276	0.000000	0.000
ENST00000618323.4	2159	1972.276	0.000000	0.000
ENST00000616016.4	2391	2204.276	0.000000	0.000
ENST00000618779.4	2368	2181.276	0.000000	0.000
ENST00000616125.4	2230	2043.276	0.000000	0.000
ENST00000620200.4	1874	1687.276	0.096068	4.000
ENST00000617307.4	2314	2127.276	0.000000	0.000
ENST00000341065.8	2191	2004.276	0.000000	0.000
ENST00000455979.1	1731	1544.276	0.000000	0.000
ENST00000327044.7	2757	2570.276	16.564795	1050.659
ENST00000338591.8	2567	2380.276	0.628550	36.920
ENST00000622660.1	1950	1763.276	0.657814	28.623
ENST00000379410.8	3176	2989.276	0.326215	24.064
ENST00000379409.6	2455	2268.276	0.052455	2.936
ENST00000379407.7	2194	2007.276	0.000000	0.000
ENST00000491024.1	698	511.402	0.000000	0.000
ENST00000341290.6	3035	2848.276	0.000000	0.000
ENST00000433179.3	3340	3153.276	0.000000	0.000
ENST00000428771.6	1040	853.276	0.000000	0.000
ENST00000304952.10	899	712.296	0.000000	0.000
ENST00000484667.2	667	480.438	0.000000	0.000
ENST00000624697.4	787	600.335	0.000000	0.000
ENST00000624652.1	657	470.453	0.000000	0.000
ENST00000649529.1	637	450.494	10.974244	122.000
ENST00000379370.7	7326	7139.276	3.497055	616.102
ENST00000620552.4	7394	7207.276	0.221539	39.402
ENST00000652369.1	7408	7221.276	0.000000	0.000
ENST00000651234.1	7477	7290.276	0.000000	0.000
ENST00000453464.3	1900	1713.276	0.000000	0.000
ENST00000379339.5	2429	2242.276	0.000000	0.000
ENST00000421241.6	1841	1654.276	0.561400	22.918
ENST00000379320.5	2324	2137.276	0.000000	0.000
ENST00000379319.5	1097	910.276	0.000000	0.000
ENST00000434641.5	842	655.322	0.000000	0.000
ENST00000462097.5	836	649.323	0.000000	0.000
ENST00000475119.5	740	553.370	0.000000	0.000
ENST00000442117.5	554	367.935	0.000000	0.000
ENST00000427787.5	575	388.783	0.000000	0.000
ENST00000480643.1	579	392.757	0.000000	0.000
ENST00000379290.6	2307	2120.276	0.000000	0.000
ENST00000379289.6	2288	2101.276	0.000000	0.000
ENST00000673999.1	568	381.829	0.000000	0.000
ENST00000379288.3	2114	1927.276	0.000000	0.000
ENST00000328596.10	851	664.314	0.000000	0.000
ENST00000379268.7	1083	896.276	0.406916	9.000
ENST00000486728.5	727	540.376	0.000000	0.000
ENST00000379265.5	705	518.397	0.000000	0.000
ENST00000379236.4	1075	888.276	2.042774	44.778
ENST00000360001.11	1956	1769.276	22.534491	983.873
ENST00000660930.1	2137	1950.276	0.000000	0.000
ENST00000263741.12	2079	1892.276	5.736822	267.887
ENST00000655486.1	1089	902.276	140.412724	3126.379
ENST00000403997.2	728	541.375	1.770103	23.648
ENST00000379198.5	2805	2618.276	5.943193	384.000
ENST00000330388.2	1036	849.276	0.000000	0.000
ENST00000347370.6	2387	2200.276	0.809991	43.980
ENST00000349431.10	1733	1546.276	9.764043	372.574
ENST00000400929.6	1057	870.276	1.246823	26.777
ENST00000360466.6	1047	860.276	5.853598	124.267
ENST00000400930.8	1021	834.276	1.103886	22.726
ENST00000435198.5	1056	869.276	0.000000	0.000
ENST00000509720.5	472	287.161	0.215996	1.531
ENST00000422076.5	643	456.478	0.000000	0.000
ENST00000502382.1	530	344.175	0.149633	1.271
ENST00000488418.2	750	563.353	0.217642	3.026
ENST00000379116.10	3050	2863.276	0.000000	0.000
ENST00000338555.6	3475	3288.276	0.110912	9.000
ENST00000400928.7	2731	2544.276	0.000000	0.000
ENST00000470022.1	645	458.474	0.000000	0.000
ENST00000325425.12	2679	2492.276	0.000000	0.000
ENST00000379099.3	923	736.285	0.000000	0.000
ENST00000354700.10	3793	3606.276	4.113234	366.048
ENST00000353662.4	2280	2093.276	0.000000	0.000
ENST00000379031.10	1257	1070.276	7.797265	205.937
ENST00000467712.1	877	690.304	0.000000	0.000
ENST00000540437.5	2629	2442.276	0.000000	0.000
ENST00000545578.5	2263	2076.276	0.112234	5.751
ENST00000620829.4	1862	1675.276	0.000000	0.000
ENST00000618806.4	1523	1336.276	0.000000	0.000
ENST00000435064.5	2148	1961.276	15.758017	762.669
ENST00000411962.5	1832	1645.276	0.000000	0.000
ENST00000421495.6	1868	1681.276	0.266243	11.046
ENST00000419704.5	1798	1611.276	0.000000	0.000
ENST00000450926.6	1839	1652.276	0.000000	0.000
ENST00000434694.6	1056	869.276	0.000000	0.000
ENST00000526332.5	579	392.757	0.431004	4.177
ENST00000527719.5	750	563.353	0.496098	6.897
ENST00000530031.5	800	613.332	0.148818	2.252
ENST00000429572.5	1104	917.276	2.854735	64.619
ENST00000534345.5	485	299.870	1.465787	10.847
ENST00000498476.6	554	367.935	0.000000	0.000
ENST00000343938.9	2154	1967.276	7.181453	348.637
ENST00000488011.1	783	596.337	0.288374	4.244
ENST00000339381.6	3475	3288.276	0.036971	3.000
ENST00000378891.9	2926	2739.276	5.898241	398.707
