Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2310.326	0.000000	0.000
ENST00000335137.4	1054	746.326	0.000000	0.000
ENST00000426406.3	995	687.330	0.000000	0.000
ENST00000420190.6	1578	1270.326	0.179000	6.000
ENST00000437963.5	387	115.684	0.000000	0.000
ENST00000342066.8	2557	2249.326	0.000000	0.000
ENST00000618181.4	2179	1871.326	0.073772	3.643
ENST00000622503.4	2557	2249.326	0.000000	0.000
ENST00000618323.4	2159	1851.326	0.000000	0.000
ENST00000616016.4	2391	2083.326	0.000000	0.000
ENST00000618779.4	2368	2060.326	0.000000	0.000
ENST00000616125.4	2230	1922.326	0.000000	0.000
ENST00000620200.4	1874	1566.326	0.000000	0.000
ENST00000617307.4	2314	2006.326	0.053912	2.854
ENST00000341065.8	2191	1883.326	0.149633	7.436
ENST00000455979.1	1731	1423.326	0.081670	3.067
ENST00000327044.7	2757	2449.326	25.289595	1634.453
ENST00000338591.8	2567	2259.326	1.789463	106.681
ENST00000622660.1	1950	1642.326	0.826185	35.803
ENST00000379410.8	3176	2868.326	0.585525	44.316
ENST00000379409.6	2455	2147.326	0.171825	9.736
ENST00000379407.7	2194	1886.326	0.099421	4.949
ENST00000491024.1	698	391.851	0.000000	0.000
ENST00000341290.6	3035	2727.326	0.000000	0.000
ENST00000433179.3	3340	3032.326	0.000000	0.000
ENST00000428771.6	1040	732.326	0.456765	8.826
ENST00000304952.10	899	591.439	0.341401	5.328
ENST00000484667.2	667	361.553	0.000000	0.000
ENST00000624697.4	787	479.845	0.077742	0.984
ENST00000624652.1	657	351.814	0.000000	0.000
ENST00000649529.1	637	332.497	33.625838	295.016
ENST00000379370.7	7326	7018.326	13.987394	2590.325
ENST00000620552.4	7394	7086.326	0.031116	5.818
ENST00000652369.1	7408	7100.326	0.317232	59.435
ENST00000651234.1	7477	7169.326	0.000000	0.000
ENST00000453464.3	1900	1592.326	0.000000	0.000
