Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2469.406	0.000000	0.000
ENST00000335137.4	1054	905.406	0.000000	0.000
ENST00000426406.3	995	846.407	0.000000	0.000
ENST00000420190.6	1578	1429.406	0.000000	0.000
ENST00000437963.5	387	238.661	0.000000	0.000
ENST00000342066.8	2557	2408.406	0.000000	0.000
ENST00000618181.4	2179	2030.406	0.000000	0.000
ENST00000622503.4	2557	2408.406	0.000000	0.000
ENST00000618323.4	2159	2010.406	0.000000	0.000
ENST00000616016.4	2391	2242.406	0.000000	0.000
ENST00000618779.4	2368	2219.406	0.000000	0.000
ENST00000616125.4	2230	2081.406	0.000000	0.000
ENST00000620200.4	1874	1725.406	0.000000	0.000
ENST00000617307.4	2314	2165.406	0.000000	0.000
ENST00000341065.8	2191	2042.406	0.000000	0.000
ENST00000455979.1	1731	1582.406	0.000000	0.000
ENST00000327044.7	2757	2608.406	9.745346	1379.037
ENST00000338591.8	2567	2418.406	0.299902	39.347
ENST00000622660.1	1950	1801.406	0.761427	74.412
ENST00000379410.8	3176	3027.406	1.787316	293.546
ENST00000379409.6	2455	2306.406	0.969388	121.293
ENST00000379407.7	2194	2045.406	0.696051	77.237
ENST00000491024.1	698	549.418	0.000000	0.000
ENST00000341290.6	3035	2886.406	0.000000	0.000
ENST00000433179.3	3340	3191.406	0.000000	0.000
ENST00000428771.6	1040	891.406	1.779738	86.067
ENST00000304952.10	899	750.411	7.899197	321.578
ENST00000484667.2	667	518.420	0.266780	7.503
ENST00000624697.4	787	638.413	0.598623	20.733
ENST00000624652.1	657	508.422	0.000000	0.000
ENST00000649529.1	637	488.424	2435.598788	64536.621
ENST00000379370.7	7326	7177.406	33.292913	12963.517
ENST00000620552.4	7394	7245.406	0.140508	55.229
ENST00000652369.1	7408	7259.406	0.000000	0.000
ENST00000651234.1	7477	7328.406	0.000000	0.000
ENST00000453464.3	1900	1751.406	0.000000	0.000
ENST00000379339.5	2429	2280.406	0.601452	74.407
ENST00000421241.6	1841	1692.406	1.437878	132.017
ENST00000379320.5	2324	2175.406	0.000000	0.000
ENST00000379319.5	1097	948.406	0.000000	0.000
ENST00000434641.5	842	693.411	0.210200	7.907
ENST00000462097.5	836	687.411	0.029009	1.082
ENST00000475119.5	740	591.416	0.000000	0.000
ENST00000442117.5	554	405.433	0.000000	0.000
ENST00000427787.5	575	426.430	0.000000	0.000
ENST00000480643.1	579	430.430	0.000000	0.000
ENST00000379290.6	2307	2158.406	0.000000	0.000
ENST00000379289.6	2288	2139.406	0.000000	0.000
ENST00000673999.1	568	419.432	0.000000	0.000
ENST00000379288.3	2114	1965.406	0.000000	0.000
ENST00000328596.10	851	702.411	0.000000	0.000
ENST00000379268.7	1083	934.406	1.911094	96.877
ENST00000486728.5	727	578.416	0.641277	20.123
ENST00000379265.5	705	556.418	0.000000	0.000
ENST00000379236.4	1075	926.406	17.674304	888.275
ENST00000360001.11	1956	1807.406	81.360404	7977.603
ENST00000660930.1	2137	1988.406	5.783906	623.921
ENST00000263741.12	2079	1930.406	0.000000	0.000
ENST00000655486.1	1089	940.406	83.430385	4256.409
ENST00000403997.2	728	579.416	1.963722	61.727
ENST00000379198.5	2805	2656.406	3.420967	493.000
ENST00000330388.2	1036	887.406	0.000000	0.000
ENST00000347370.6	2387	2238.406	1.291624	156.848
ENST00000349431.10	1733	1584.406	9.115857	783.552
ENST00000400929.6	1057	908.406	8.037233	396.087
ENST00000360466.6	1047	898.406	2.349772	114.525
ENST00000400930.8	1021	872.406	0.000000	0.000
ENST00000435198.5	1056	907.406	0.000000	0.000
ENST00000509720.5	472	323.464	0.000000	0.000
ENST00000422076.5	643	494.423	0.000000	0.000
ENST00000502382.1	530	381.438	0.000000	0.000
ENST00000488418.2	750	601.416	0.246795	8.052
ENST00000379116.10	3050	2901.406	0.000000	0.000
ENST00000338555.6	3475	3326.406	0.000000	0.000
ENST00000400928.7	2731	2582.406	0.000000	0.000
ENST00000470022.1	645	496.423	0.000000	0.000
ENST00000325425.12	2679	2530.406	0.000000	0.000
ENST00000379099.3	923	774.408	0.000000	0.000
ENST00000354700.10	3793	3644.406	1.135592	224.519
ENST00000353662.4	2280	2131.406	0.000000	0.000
ENST00000379031.10	1257	1108.406	2.777243	167.000
ENST00000467712.1	877	728.411	0.000000	0.000
ENST00000540437.5	2629	2480.406	0.000000	0.000
ENST00000545578.5	2263	2114.406	0.000000	0.000
ENST00000620829.4	1862	1713.406	0.000000	0.000
ENST00000618806.4	1523	1374.406	0.000000	0.000
ENST00000435064.5	2148	1999.406	16.336521	1772.002
ENST00000411962.5	1832	1683.406	0.000000	0.000
ENST00000421495.6	1868	1719.406	0.235143	21.934
ENST00000419704.5	1798	1649.406	0.000000	0.000
