Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2441.232	0.000000	0.000
ENST00000335137.4	1054	877.232	0.000000	0.000
ENST00000426406.3	995	818.232	0.000000	0.000
ENST00000420190.6	1578	1401.232	0.000000	0.000
ENST00000437963.5	387	210.934	0.000000	0.000
ENST00000342066.8	2557	2380.232	0.000000	0.000
ENST00000618181.4	2179	2002.232	0.000000	0.000
ENST00000622503.4	2557	2380.232	0.000000	0.000
ENST00000618323.4	2159	1982.232	0.000000	0.000
ENST00000616016.4	2391	2214.232	0.000000	0.000
ENST00000618779.4	2368	2191.232	0.000000	0.000
ENST00000616125.4	2230	2053.232	0.000000	0.000
ENST00000620200.4	1874	1697.232	0.011122	1.650
ENST00000617307.4	2314	2137.232	0.000000	0.000
ENST00000341065.8	2191	2014.232	0.000000	0.000
ENST00000455979.1	1731	1554.232	0.010941	1.486
ENST00000327044.7	2757	2580.232	6.809613	1535.651
ENST00000338591.8	2567	2390.232	0.444050	92.765
ENST00000622660.1	1950	1773.232	0.208138	32.257
ENST00000379410.8	3176	2999.232	0.060079	15.749
ENST00000379409.6	2455	2278.232	0.028518	5.678
ENST00000379407.7	2194	2017.232	0.053176	9.375
ENST00000491024.1	698	521.245	0.000000	0.000
ENST00000341290.6	3035	2858.232	0.004795	1.198
ENST00000433179.3	3340	3163.232	0.000000	0.000
ENST00000428771.6	1040	863.232	0.000000	0.000
ENST00000304952.10	899	722.236	0.209592	13.230
ENST00000484667.2	667	490.248	0.000000	0.000
ENST00000624697.4	787	610.240	0.000000	0.000
ENST00000624652.1	657	480.249	0.000000	0.000
ENST00000649529.1	637	460.251	13.896510	559.000
ENST00000379370.7	7326	7149.232	5.799799	3623.962
ENST00000620552.4	7394	7217.232	0.000000	0.000
ENST00000652369.1	7408	7231.232	0.110539	69.862
ENST00000651234.1	7477	7300.232	0.039364	25.116
ENST00000453464.3	1900	1723.232	0.000000	0.000
ENST00000379339.5	2429	2252.232	0.021505	4.233
ENST00000421241.6	1841	1664.232	0.784047	114.043
ENST00000379320.5	2324	2147.232	0.014358	2.695
ENST00000379319.5	1097	920.232	0.000000	0.000
ENST00000434641.5	842	665.236	0.000000	0.000
ENST00000462097.5	836	659.236	0.000000	0.000
ENST00000475119.5	740	563.242	0.000000	0.000
ENST00000442117.5	554	377.279	0.096701	3.189
ENST00000427787.5	575	398.269	0.000000	0.000
ENST00000480643.1	579	402.269	0.186477	6.556
ENST00000379290.6	2307	2130.232	0.000000	0.000
ENST00000379289.6	2288	2111.232	0.000000	0.000
ENST00000673999.1	568	391.273	0.000000	0.000
ENST00000379288.3	2114	1937.232	0.000000	0.000
ENST00000328596.10	851	674.236	0.000000	0.000
ENST00000379268.7	1083	906.232	0.848424	67.199
ENST00000486728.5	727	550.243	0.037448	1.801
ENST00000379265.5	705	528.244	0.000000	0.000
ENST00000379236.4	1075	898.232	0.813514	63.865
ENST00000360001.11	1956	1779.232	42.373987	6589.359
ENST00000660930.1	2137	1960.232	1.935915	331.669
ENST00000263741.12	2079	1902.232	0.000000	0.000
ENST00000655486.1	1089	912.232	24.778926	1975.600
ENST00000403997.2	728	551.243	0.122672	5.910
ENST00000379198.5	2805	2628.232	2.538011	583.000
ENST00000330388.2	1036	859.232	0.023114	1.736
ENST00000347370.6	2387	2210.232	1.318071	254.617
ENST00000349431.10	1733	1556.232	3.002808	408.426
ENST00000400929.6	1057	880.232	1.188478	91.432
ENST00000360466.6	1047	870.232	0.000000	0.000
ENST00000400930.8	1021	844.232	0.155036	11.439
ENST00000435198.5	1056	879.232	0.282609	21.717
ENST00000509720.5	472	295.368	0.000000	0.000
ENST00000422076.5	643	466.250	0.000000	0.000
ENST00000502382.1	530	353.291	0.036456	1.126
ENST00000488418.2	750	573.242	0.678624	34.000
ENST00000379116.10	3050	2873.232	0.038742	9.729
ENST00000338555.6	3475	3298.232	0.010379	2.992
ENST00000400928.7	2731	2554.232	0.104278	23.279
ENST00000470022.1	645	468.250	0.000000	0.000
ENST00000325425.12	2679	2502.232	0.000000	0.000
ENST00000379099.3	923	746.236	0.000000	0.000
ENST00000354700.10	3793	3616.232	1.359662	429.733
ENST00000353662.4	2280	2103.232	0.000000	0.000
ENST00000379031.10	1257	1080.232	3.520162	332.346
ENST00000467712.1	877	700.236	0.000000	0.000
ENST00000540437.5	2629	2452.232	0.101743	21.806
ENST00000545578.5	2263	2086.232	0.000000	0.000
ENST00000620829.4	1862	1685.232	0.000000	0.000
ENST00000618806.4	1523	1346.232	0.000000	0.000
ENST00000435064.5	2148	1971.232	7.309902	1259.391
ENST00000411962.5	1832	1655.232	0.000000	0.000
ENST00000421495.6	1868	1691.232	0.000000	0.000
ENST00000419704.5	1798	1621.232	0.000000	0.000
ENST00000450926.6	1839	1662.232	0.000000	0.000
ENST00000434694.6	1056	879.232	0.000000	0.000
ENST00000526332.5	579	402.269	0.000000	0.000
ENST00000527719.5	750	573.242	0.000000	0.000
ENST00000530031.5	800	623.240	0.036497	1.988
ENST00000429572.5	1104	927.232	0.599918	48.617
ENST00000534345.5	485	308.339	0.000000	0.000
ENST00000498476.6	554	377.279	0.000000	0.000
ENST00000343938.9	2154	1977.232	3.507130	606.067
ENST00000488011.1	783	606.241	0.122868	6.510
ENST00000339381.6	3475	3298.232	0.135292	39.000
ENST00000378891.9	2926	2749.232	4.864463	1168.847
ENST00000378888.10	3305	3128.232	0.592506	161.995
ENST00000610709.2	2268	2091.232	0.000000	0.000
ENST00000632445.1	785	608.240	0.044620	2.372
ENST00000631679.1	778	601.241	1.871208	98.329
ENST00000342753.8	2231	2054.232	0.064877	11.648
ENST00000309212.10	2273	2096.232	0.000000	0.000
ENST00000445648.5	2001	1824.232	0.190356	30.350
ENST00000477278.3	2728	2551.232	0.125242	27.926
ENST00000338370.7	1072	895.232	0.839303	65.670
ENST00000338338.9	1047	870.232	6.071027	461.752
ENST00000321751.9	798	621.240	1.769601	96.083
ENST00000378853.3	875	698.236	15.166127	925.525
ENST00000400809.8	3112	2935.232	1.031999	264.748
ENST00000408952.8	1857	1680.232	0.000000	0.000
ENST00000408918.8	1186	1009.232	6.505174	573.801
ENST00000497013.1	548	371.283	0.165729	5.378
ENST00000344843.12	700	523.245	22.252303	1017.633
ENST00000492508.1	588	411.263	0.908862	32.668
ENST00000482352.1	1049	872.232	0.218922	16.689
ENST00000520296.5	1632	1455.232	0.072289	9.194
ENST00000427211.3	1976	1799.232	0.000000	0.000
ENST00000537107.5	2190	2013.232	0.000000	0.000
ENST00000454272.2	1506	1329.232	0.000000	0.000
ENST00000442470.1	876	699.236	0.032726	2.000
ENST00000378821.3	492	315.324	0.000000	0.000
ENST00000495558.1	819	642.240	0.510104	28.633
ENST00000338660.5	2147	1970.232	0.370813	63.853
ENST00000476993.2	4492	4315.232	0.025225	9.514
ENST00000471398.1	458	281.405	0.000000	0.000
ENST00000378785.7	3864	3687.232	0.075610	24.366
ENST00000475091.2	525	348.294	0.000000	0.000
ENST00000673477.1	4098	3921.232	0.245499	84.136
ENST00000308647.8	2114	1937.232	0.000000	0.000
ENST00000378756.8	2481	2304.232	3.045429	613.318
ENST00000378755.9	2612	2435.232	0.000000	0.000
ENST00000536055.6	2330	2153.232	0.359811	67.714
ENST00000400830.4	830	653.238	0.090058	5.142
ENST00000378733.9	1381	1204.232	0.000000	0.000
ENST00000425828.1	717	540.244	0.021179	1.000
ENST00000624426.1	796	619.240	0.055431	3.000
ENST00000291386.4	1284	1107.232	20.651422	1998.480
ENST00000359060.5	4176	3999.232	1.095809	383.021
ENST00000422725.4	2124	1947.232	3.067196	522.000
ENST00000520777.5	3321	3144.232	0.376901	103.575
ENST00000355826.9	3290	3113.232	0.000000	0.000
ENST00000518681.5	3116	2939.232	0.000000	0.000
ENST00000505820.6	3305	3128.232	0.000000	0.000
ENST00000378712.5	2890	2713.232	0.000000	0.000
ENST00000510793.5	889	712.236	0.252153	15.696
ENST00000504599.5	3311	3134.232	0.000000	0.000
ENST00000503789.5	576	399.269	0.000000	0.000
ENST00000378708.5	3012	2835.232	0.000000	0.000
ENST00000514234.5	2562	2385.232	0.000000	0.000
ENST00000483015.1	1058	881.232	0.069553	5.357
ENST00000472264.1	556	379.278	0.000000	0.000
ENST00000356026.10	1248	1071.232	0.015885	1.487
ENST00000378675.7	1309	1132.232	0.000000	0.000
ENST00000479814.5	903	726.236	0.000000	0.000
ENST00000435358.5	750	573.242	0.000000	0.000
ENST00000503792.1	799	622.240	0.000000	0.000
ENST00000341832.10	2998	2821.232	0.000000	0.000
ENST00000407249.7	2677	2500.232	1.447067	316.213
ENST00000340677.9	2534	2357.232	0.000000	0.000
ENST00000629289.2	2490	2313.232	0.000000	0.000
ENST00000626918.2	2457	2280.232	0.000000	0.000
ENST00000629312.2	2496	2319.232	0.000000	0.000
ENST00000614300.4	2156	1979.232	0.169609	29.340
ENST00000617444.5	6434	6257.232	1.142932	625.049
ENST00000611123.1	5948	5771.232	0.000000	0.000
ENST00000404249.8	2984	2807.232	1.163299	285.418
ENST00000356200.7	2653	2476.232	0.000000	0.000
ENST00000378638.6	2429	2252.232	0.000000	0.000
ENST00000357760.6	2446	2269.232	0.000000	0.000
ENST00000358779.9	2419	2242.232	0.000000	0.000
ENST00000378633.5	2458	2281.232	0.000000	0.000
ENST00000479362.1	700	523.245	0.307023	14.041
ENST00000401096.2	450	273.433	0.554651	13.255
ENST00000355439.7	2156	1979.232	0.000000	0.000
ENST00000643905.1	6293	6116.232	2.246745	1201.017
ENST00000341426.9	3235	3058.232	0.618506	165.320
ENST00000341991.7	3098	2921.232	13.429804	3428.838
ENST00000378625.5	3653	3476.232	2.935397	891.840
ENST00000342348.9	1722	1545.232	0.524082	70.779
ENST00000469045.5	890	713.236	0.290194	18.090
ENST00000610897.4	3145	2968.232	1.623242	421.107
ENST00000615252.4	3048	2871.232	0.000000	0.000
ENST00000378609.9	3163	2986.232	24.687665	6443.396
ENST00000439272.6	602	425.256	0.572068	21.262
ENST00000434686.6	684	507.246	6.659862	295.254
