Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2430.950	0.000000	0.000
ENST00000335137.4	1054	866.950	0.000000	0.000
ENST00000426406.3	995	807.950	0.000000	0.000
ENST00000420190.6	1578	1390.950	0.000000	0.000
ENST00000437963.5	387	202.855	0.000000	0.000
ENST00000342066.8	2557	2369.950	0.000000	0.000
ENST00000618181.4	2179	1991.950	0.000000	0.000
ENST00000622503.4	2557	2369.950	0.000000	0.000
ENST00000618323.4	2159	1971.950	0.000000	0.000
ENST00000616016.4	2391	2203.950	0.000000	0.000
ENST00000618779.4	2368	2180.950	0.000000	0.000
ENST00000616125.4	2230	2042.950	0.000000	0.000
ENST00000620200.4	1874	1686.950	0.064575	5.587
ENST00000617307.4	2314	2126.950	0.000000	0.000
ENST00000341065.8	2191	2003.950	0.000000	0.000
ENST00000455979.1	1731	1543.950	0.000000	0.000
ENST00000327044.7	2757	2569.950	13.308876	1754.254
ENST00000338591.8	2567	2379.950	0.774058	94.486
ENST00000622660.1	1950	1762.950	0.659518	59.634
ENST00000379410.8	3176	2988.950	0.064833	9.939
ENST00000379409.6	2455	2267.950	0.027582	3.208
ENST00000379407.7	2194	2006.950	0.110443	11.368
ENST00000491024.1	698	510.984	0.000000	0.000
ENST00000341290.6	3035	2847.950	0.000000	0.000
ENST00000433179.3	3340	3152.950	0.000000	0.000
ENST00000428771.6	1040	852.950	0.000000	0.000
ENST00000304952.10	899	711.958	0.000000	0.000
ENST00000484667.2	667	479.998	0.000000	0.000
ENST00000624697.4	787	599.971	0.000000	0.000
ENST00000624652.1	657	470.001	0.000000	0.000
ENST00000649529.1	637	450.013	20.189928	466.000
ENST00000379370.7	7326	7138.950	8.797007	3221.037
ENST00000620552.4	7394	7206.950	0.209410	77.406
ENST00000652369.1	7408	7220.950	0.000000	0.000
ENST00000651234.1	7477	7289.950	0.000000	0.000
ENST00000453464.3	1900	1712.950	0.045529	4.000
ENST00000379339.5	2429	2241.950	0.000000	0.000
ENST00000421241.6	1841	1653.950	1.142738	96.938
ENST00000379320.5	2324	2136.950	0.000000	0.000
ENST00000379319.5	1097	909.950	0.000000	0.000
ENST00000434641.5	842	654.965	0.000000	0.000
ENST00000462097.5	836	648.966	0.000000	0.000
ENST00000475119.5	740	552.977	0.037338	1.059
ENST00000442117.5	554	367.134	0.184429	3.473
ENST00000427787.5	575	388.086	0.000000	0.000
ENST00000480643.1	579	392.081	0.253494	5.098
ENST00000379290.6	2307	2119.950	0.000000	0.000
ENST00000379289.6	2288	2100.950	0.000000	0.000
ENST00000673999.1	568	381.097	0.000000	0.000
ENST00000379288.3	2114	1926.950	0.000000	0.000
ENST00000328596.10	851	663.964	0.000000	0.000
ENST00000379268.7	1083	895.950	0.631085	29.000
ENST00000486728.5	727	539.982	0.000000	0.000
ENST00000379265.5	705	517.983	0.000000	0.000
ENST00000379236.4	1075	887.950	1.005774	45.805
ENST00000360001.11	1956	1768.950	51.483409	4670.993
ENST00000660930.1	2137	1949.950	2.904473	290.481
ENST00000263741.12	2079	1891.950	0.000000	0.000
ENST00000655486.1	1089	901.950	38.881438	1798.668
ENST00000403997.2	728	540.982	0.073002	2.026
ENST00000379198.5	2805	2617.950	3.790793	509.000
ENST00000330388.2	1036	848.950	0.026998	1.176
ENST00000347370.6	2387	2199.950	1.752494	197.740
ENST00000349431.10	1733	1545.950	6.991754	554.380
ENST00000400929.6	1057	869.950	1.537800	68.615
ENST00000360466.6	1047	859.950	1.314362	57.971
ENST00000400930.8	1021	833.950	0.267824	11.456
ENST00000435198.5	1056	868.950	0.121990	5.437
ENST00000509720.5	472	285.652	0.000000	0.000
ENST00000422076.5	643	456.009	0.000000	0.000
ENST00000502382.1	530	343.209	0.137918	2.428
ENST00000488418.2	750	562.975	0.555650	16.044
ENST00000379116.10	3050	2862.950	0.046154	6.777
ENST00000338555.6	3475	3287.950	0.096200	16.223
ENST00000400928.7	2731	2543.950	0.000000	0.000
ENST00000470022.1	645	458.008	0.000000	0.000
ENST00000325425.12	2679	2491.950	0.000000	0.000
ENST00000379099.3	923	735.956	0.000000	0.000
ENST00000354700.10	3793	3605.950	2.540016	469.767
ENST00000353662.4	2280	2092.950	0.000000	0.000
ENST00000379031.10	1257	1069.950	4.861270	266.772
ENST00000467712.1	877	689.961	0.189539	6.707
ENST00000540437.5	2629	2441.950	0.000000	0.000
ENST00000545578.5	2263	2075.950	0.063847	6.798
ENST00000620829.4	1862	1674.950	0.000000	0.000
ENST00000618806.4	1523	1335.950	0.000000	0.000
ENST00000435064.5	2148	1960.950	12.162460	1223.247
ENST00000411962.5	1832	1644.950	0.000000	0.000
ENST00000421495.6	1868	1680.950	0.000000	0.000
ENST00000419704.5	1798	1610.950	0.000000	0.000
ENST00000450926.6	1839	1651.950	0.000000	0.000
ENST00000434694.6	1056	868.950	0.000000	0.000
ENST00000526332.5	579	392.081	0.000000	0.000
ENST00000527719.5	750	562.975	0.000000	0.000
ENST00000530031.5	800	612.970	0.245604	7.721
ENST00000429572.5	1104	916.950	1.590780	74.814
ENST00000534345.5	485	298.509	0.000000	0.000
ENST00000498476.6	554	367.134	0.065700	1.237
ENST00000343938.9	2154	1966.950	6.340679	639.669
ENST00000488011.1	783	595.971	0.125112	3.824
ENST00000339381.6	3475	3287.950	0.201730	34.019
ENST00000378891.9	2926	2738.950	7.153424	1004.904
ENST00000378888.10	3305	3117.950	0.644504	103.067
ENST00000610709.2	2268	2080.950	0.000000	0.000
ENST00000632445.1	785	597.971	0.904298	27.734
ENST00000631679.1	778	590.972	0.000000	0.000
ENST00000342753.8	2231	2043.950	0.119052	12.481
ENST00000309212.10	2273	2085.950	0.000000	0.000
ENST00000445648.5	2001	1813.950	0.290042	26.984
ENST00000477278.3	2728	2540.950	0.000000	0.000
ENST00000338370.7	1072	884.950	1.029510	46.728
ENST00000338338.9	1047	859.950	7.866976	346.982
ENST00000321751.9	798	610.970	7.812828	244.824
ENST00000378853.3	875	687.961	23.235800	819.876
