Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2441.910	0.000000	0.000
ENST00000335137.4	1054	877.910	0.000000	0.000
ENST00000426406.3	995	818.910	0.000000	0.000
ENST00000420190.6	1578	1401.910	0.000000	0.000
ENST00000437963.5	387	213.028	0.000000	0.000
ENST00000342066.8	2557	2380.910	0.000000	0.000
ENST00000618181.4	2179	2002.910	0.000000	0.000
ENST00000622503.4	2557	2380.910	0.000000	0.000
ENST00000618323.4	2159	1982.910	0.000000	0.000
ENST00000616016.4	2391	2214.910	0.000000	0.000
ENST00000618779.4	2368	2191.910	0.000000	0.000
ENST00000616125.4	2230	2053.910	0.000000	0.000
ENST00000620200.4	1874	1697.910	0.000000	0.000
ENST00000617307.4	2314	2137.910	0.000000	0.000
ENST00000341065.8	2191	2014.910	0.000000	0.000
ENST00000455979.1	1731	1554.910	0.000000	0.000
ENST00000327044.7	2757	2580.910	18.482939	847.657
ENST00000338591.8	2567	2390.910	1.111118	47.206
ENST00000622660.1	1950	1773.910	0.574868	18.121
ENST00000379410.8	3176	2999.910	0.676698	36.073
ENST00000379409.6	2455	2278.910	0.319516	12.939
ENST00000379407.7	2194	2017.910	0.000000	0.000
ENST00000491024.1	698	521.986	0.000000	0.000
ENST00000341290.6	3035	2858.910	0.039369	2.000
ENST00000433179.3	3340	3163.910	0.000000	0.000
ENST00000428771.6	1040	863.910	1.738013	26.681
ENST00000304952.10	899	722.928	1.091252	14.018
ENST00000484667.2	667	491.002	0.430643	3.757
ENST00000624697.4	787	610.956	0.161873	1.757
ENST00000624652.1	657	481.006	0.000000	0.000
ENST00000649529.1	637	461.020	848.916703	6954.421
ENST00000379370.7	7326	7149.910	37.023652	4703.877
ENST00000620552.4	7394	7217.910	0.172163	22.081
ENST00000652369.1	7408	7231.910	0.050543	6.495
ENST00000651234.1	7477	7300.910	0.000000	0.000
ENST00000453464.3	1900	1723.910	0.000000	0.000
ENST00000379339.5	2429	2252.910	0.445648	17.841
ENST00000421241.6	1841	1664.910	2.523737	74.664
ENST00000379320.5	2324	2147.910	0.070057	2.674
ENST00000379319.5	1097	920.910	0.000000	0.000
ENST00000434641.5	842	665.946	0.000000	0.000
ENST00000462097.5	836	659.948	0.000000	0.000
ENST00000475119.5	740	563.975	0.222834	2.233
ENST00000442117.5	554	378.130	0.000000	0.000
ENST00000427787.5	575	399.094	0.000000	0.000
ENST00000480643.1	579	403.090	0.572565	4.101
