Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2431.900	0.008934	1.000
ENST00000335137.4	1054	867.900	0.000000	0.000
ENST00000426406.3	995	808.900	0.000000	0.000
ENST00000420190.6	1578	1391.900	0.000000	0.000
ENST00000437963.5	387	204.333	0.000000	0.000
ENST00000342066.8	2557	2370.900	0.000000	0.000
ENST00000618181.4	2179	1992.900	0.000000	0.000
ENST00000622503.4	2557	2370.900	0.000000	0.000
ENST00000618323.4	2159	1972.900	0.000000	0.000
ENST00000616016.4	2391	2204.900	0.000000	0.000
ENST00000618779.4	2368	2181.900	0.000000	0.000
ENST00000616125.4	2230	2043.900	0.044006	4.140
ENST00000620200.4	1874	1687.900	0.000000	0.000
ENST00000617307.4	2314	2127.900	0.000000	0.000
ENST00000341065.8	2191	2004.900	0.000000	0.000
ENST00000455979.1	1731	1544.900	0.016355	1.163
ENST00000327044.7	2757	2570.900	4.621593	546.887
ENST00000338591.8	2567	2380.900	0.657963	72.105
ENST00000622660.1	1950	1763.900	0.055438	4.501
ENST00000379410.8	3176	2989.900	0.296134	40.754
ENST00000379409.6	2455	2268.900	0.579820	60.552
ENST00000379407.7	2194	2007.900	0.000000	0.000
ENST00000491024.1	698	511.946	0.000000	0.000
ENST00000341290.6	3035	2848.900	0.000000	0.000
ENST00000433179.3	3340	3153.900	0.031385	4.556
ENST00000428771.6	1040	853.900	0.000000	0.000
ENST00000304952.10	899	712.907	0.380636	12.490
ENST00000484667.2	667	480.965	0.000000	0.000
ENST00000624697.4	787	600.924	0.000000	0.000
ENST00000624652.1	657	470.977	0.000000	0.000
ENST00000649529.1	637	450.994	228.535299	4744.000
ENST00000379370.7	7326	7139.900	10.797791	3548.526
ENST00000620552.4	7394	7207.900	0.055671	18.470
ENST00000652369.1	7408	7221.900	0.047129	15.666
ENST00000651234.1	7477	7290.900	0.000000	0.000
ENST00000453464.3	1900	1713.900	0.063382	5.000
ENST00000379339.5	2429	2242.900	0.041318	4.266
ENST00000421241.6	1841	1654.900	1.533260	116.791
ENST00000379320.5	2324	2137.900	0.024831	2.443
ENST00000379319.5	1097	910.900	0.042708	1.791
ENST00000434641.5	842	655.913	0.000000	0.000
ENST00000462097.5	836	649.914	0.000000	0.000
ENST00000475119.5	740	553.933	0.182603	4.656
ENST00000442117.5	554	368.185	0.146762	2.487
ENST00000427787.5	575	389.105	0.000000	0.000
ENST00000480643.1	579	393.093	0.402604	7.284
ENST00000379290.6	2307	2120.900	0.000000	0.000
ENST00000379289.6	2288	2101.900	0.031009	3.000
ENST00000673999.1	568	382.128	0.000000	0.000
ENST00000379288.3	2114	1927.900	0.000000	0.000
ENST00000328596.10	851	664.912	0.000000	0.000
ENST00000379268.7	1083	896.900	7.008525	289.329
ENST00000486728.5	727	540.938	2.038472	50.754
ENST00000379265.5	705	518.944	0.373317	8.917
ENST00000379236.4	1075	888.900	4.813010	196.920
ENST00000360001.11	1956	1769.900	37.152957	3026.656
ENST00000660930.1	2137	1950.900	1.786254	160.398
ENST00000263741.12	2079	1892.900	0.000000	0.000
ENST00000655486.1	1089	902.900	34.615376	1438.565
ENST00000403997.2	728	541.937	0.246783	6.156
ENST00000379198.5	2805	2618.900	1.443475	174.000
ENST00000330388.2	1036	849.900	0.000000	0.000
ENST00000347370.6	2387	2200.900	1.934910	196.012
ENST00000349431.10	1733	1546.900	4.455546	317.237
ENST00000400929.6	1057	870.900	0.282462	11.323
ENST00000360466.6	1047	860.900	0.324074	12.842
ENST00000400930.8	1021	834.900	0.380280	14.614
ENST00000435198.5	1056	869.900	0.132470	5.304
ENST00000509720.5	472	286.838	0.000000	0.000
ENST00000422076.5	643	456.985	0.000000	0.000
ENST00000502382.1	530	344.301	0.000000	0.000
ENST00000488418.2	750	563.931	0.445795	11.571
ENST00000379116.10	3050	2863.900	0.000000	0.000
ENST00000338555.6	3475	3288.900	0.234357	35.477
ENST00000400928.7	2731	2544.900	0.273559	32.044
ENST00000470022.1	645	458.983	0.117345	2.479
ENST00000325425.12	2679	2492.900	0.000000	0.000
ENST00000379099.3	923	736.905	0.000000	0.000
ENST00000354700.10	3793	3606.900	1.597597	265.230
ENST00000353662.4	2280	2093.900	0.000000	0.000
ENST00000379031.10	1257	1070.900	1.646724	81.169
ENST00000467712.1	877	690.912	0.000000	0.000
ENST00000540437.5	2629	2442.900	0.000000	0.000
ENST00000545578.5	2263	2076.900	0.000000	0.000
ENST00000620829.4	1862	1675.900	0.000000	0.000
ENST00000618806.4	1523	1336.900	0.000000	0.000
ENST00000435064.5	2148	1961.900	8.965729	809.624
ENST00000411962.5	1832	1645.900	0.000000	0.000
ENST00000421495.6	1868	1681.900	0.128210	9.925
ENST00000419704.5	1798	1611.900	0.000000	0.000
ENST00000450926.6	1839	1652.900	0.000000	0.000
ENST00000434694.6	1056	869.900	0.102681	4.111
ENST00000526332.5	579	393.093	0.000000	0.000
ENST00000527719.5	750	563.931	0.168142	4.364
ENST00000530031.5	800	613.924	0.000000	0.000
ENST00000429572.5	1104	917.900	0.493583	20.853
ENST00000534345.5	485	299.666	0.000000	0.000
ENST00000498476.6	554	368.185	0.000000	0.000
ENST00000343938.9	2154	1967.900	6.190440	560.719
ENST00000488011.1	783	596.925	0.316534	8.697
ENST00000339381.6	3475	3288.900	0.151934	23.000
ENST00000378891.9	2926	2739.900	8.841619	1115.032
ENST00000378888.10	3305	3118.900	2.061733	295.975
ENST00000610709.2	2268	2081.900	0.000000	0.000
