Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2431.862	0.000000	0.000
ENST00000335137.4	1054	867.862	0.000000	0.000
ENST00000426406.3	995	808.863	0.000000	0.000
ENST00000420190.6	1578	1391.862	0.000000	0.000
ENST00000437963.5	387	205.308	0.000000	0.000
ENST00000342066.8	2557	2370.862	0.000000	0.000
ENST00000618181.4	2179	1992.862	0.000000	0.000
ENST00000622503.4	2557	2370.862	0.000000	0.000
ENST00000618323.4	2159	1972.862	0.000000	0.000
ENST00000616016.4	2391	2204.862	0.000000	0.000
ENST00000618779.4	2368	2181.862	0.000000	0.000
ENST00000616125.4	2230	2043.862	0.000000	0.000
ENST00000620200.4	1874	1687.862	0.000000	0.000
ENST00000617307.4	2314	2127.862	0.000000	0.000
ENST00000341065.8	2191	2004.862	0.000000	0.000
ENST00000455979.1	1731	1544.862	0.000000	0.000
ENST00000327044.7	2757	2570.862	7.542462	811.574
ENST00000338591.8	2567	2380.862	0.800802	79.799
ENST00000622660.1	1950	1763.862	0.778398	57.465
ENST00000379410.8	3176	2989.862	4.088565	511.633
ENST00000379409.6	2455	2268.862	1.478566	140.406
ENST00000379407.7	2194	2007.862	0.774146	65.057
ENST00000491024.1	698	511.961	0.000000	0.000
ENST00000341290.6	3035	2848.862	0.000000	0.000
ENST00000433179.3	3340	3153.862	0.000000	0.000
ENST00000428771.6	1040	853.862	12.305053	439.751
ENST00000304952.10	899	712.891	25.201721	751.951
ENST00000484667.2	667	480.991	3.162056	63.656
ENST00000624697.4	787	600.918	1.336347	33.610
ENST00000624652.1	657	470.999	1.425915	28.109
ENST00000649529.1	637	451.032	7853.661385	148257.078
ENST00000379370.7	7326	7139.862	54.854942	16392.369
ENST00000620552.4	7394	7207.862	0.306880	92.579
ENST00000652369.1	7408	7221.862	0.000000	0.000
ENST00000651234.1	7477	7290.862	0.000000	0.000
ENST00000453464.3	1900	1713.862	0.000000	0.000
ENST00000379339.5	2429	2242.862	0.228838	21.482
ENST00000421241.6	1841	1654.862	1.243469	86.126
ENST00000379320.5	2324	2137.862	0.000000	0.000
ENST00000379319.5	1097	910.862	0.000000	0.000
ENST00000434641.5	842	655.901	0.071640	1.967
ENST00000462097.5	836	649.903	0.000000	0.000
ENST00000475119.5	740	553.939	0.000000	0.000
ENST00000442117.5	554	368.297	0.067633	1.043
ENST00000427787.5	575	389.200	0.000000	0.000
ENST00000480643.1	579	393.184	0.000000	0.000
ENST00000379290.6	2307	2120.862	0.000000	0.000
ENST00000379289.6	2288	2101.862	0.000000	0.000
ENST00000673999.1	568	382.230	0.062509	1.000
ENST00000379288.3	2114	1927.862	0.000000	0.000
ENST00000328596.10	851	664.901	0.000000	0.000
ENST00000379268.7	1083	896.862	12.077396	453.351
ENST00000486728.5	727	540.942	2.990591	67.709
ENST00000379265.5	705	518.957	1.010108	21.940
ENST00000379236.4	1075	888.862	20.356230	757.300
ENST00000360001.11	1956	1769.862	54.192596	4014.352
ENST00000660930.1	2137	1950.862	5.138557	419.569
ENST00000263741.12	2079	1892.862	0.000000	0.000
ENST00000655486.1	1089	902.862	50.732911	1917.111
ENST00000403997.2	728	541.942	0.351954	7.983
ENST00000379198.5	2805	2618.862	3.339122	366.000
ENST00000330388.2	1036	849.862	0.056227	2.000
ENST00000347370.6	2387	2200.862	2.534720	233.485
ENST00000349431.10	1733	1546.862	10.266837	664.698
ENST00000400929.6	1057	870.862	6.257002	228.061
ENST00000360466.6	1047	860.862	1.226223	44.181
ENST00000400930.8	1021	834.862	0.000000	0.000
ENST00000435198.5	1056	869.862	0.103715	3.776
ENST00000509720.5	472	287.220	0.000000	0.000
ENST00000422076.5	643	457.022	0.067796	1.297
ENST00000502382.1	530	344.464	0.077912	1.123
ENST00000488418.2	750	563.932	0.299545	7.070
ENST00000379116.10	3050	2863.862	0.032841	3.936
ENST00000338555.6	3475	3288.862	0.000000	0.000
ENST00000400928.7	2731	2544.862	0.239237	25.482
ENST00000470022.1	645	459.018	0.082336	1.582
ENST00000325425.12	2679	2492.862	0.000000	0.000
ENST00000379099.3	923	736.884	0.000000	0.000
ENST00000354700.10	3793	3606.862	2.311117	348.889
ENST00000353662.4	2280	2093.862	0.000000	0.000
ENST00000379031.10	1257	1070.862	2.554140	114.476
ENST00000467712.1	877	690.895	0.212847	6.155
ENST00000540437.5	2629	2442.862	0.000000	0.000
ENST00000545578.5	2263	2076.862	0.000000	0.000
ENST00000620829.4	1862	1675.862	0.000000	0.000
ENST00000618806.4	1523	1336.862	0.000000	0.000
ENST00000435064.5	2148	1961.862	14.965705	1228.858
ENST00000411962.5	1832	1645.862	0.000000	0.000
ENST00000421495.6	1868	1681.862	0.431561	30.379
ENST00000419704.5	1798	1611.862	0.000000	0.000
ENST00000450926.6	1839	1652.862	0.000000	0.000
ENST00000434694.6	1056	869.862	0.000000	0.000
ENST00000526332.5	579	393.184	0.000000	0.000
ENST00000527719.5	750	563.932	0.000000	0.000
ENST00000530031.5	800	613.912	0.066045	1.697
ENST00000429572.5	1104	917.862	0.000000	0.000
ENST00000534345.5	485	299.986	0.433444	5.442
ENST00000498476.6	554	368.297	0.000000	0.000
ENST00000343938.9	2154	1967.862	6.096444	502.120
ENST00000488011.1	783	596.919	0.000000	0.000
ENST00000339381.6	3475	3288.862	0.094441	13.000
ENST00000378891.9	2926	2739.862	3.679317	421.922
ENST00000378888.10	3305	3118.862	0.581269	75.877
ENST00000610709.2	2268	2081.862	0.000000	0.000
ENST00000632445.1	785	598.919	0.400259	10.033
ENST00000631679.1	778	591.920	0.000000	0.000
ENST00000342753.8	2231	2044.862	0.041494	3.551
ENST00000309212.10	2273	2086.862	0.000000	0.000
ENST00000445648.5	2001	1814.862	0.000000	0.000
ENST00000477278.3	2728	2541.862	0.000000	0.000
ENST00000338370.7	1072	885.862	1.766072	65.480
ENST00000338338.9	1047	860.862	16.442714	592.438
ENST00000321751.9	798	611.913	4.423037	113.278
ENST00000378853.3	875	688.895	16.977391	489.509
ENST00000400809.8	3112	2925.862	3.296962	403.742
ENST00000408952.8	1857	1670.862	0.000000	0.000
ENST00000408918.8	1186	999.862	10.100849	422.702
ENST00000497013.1	548	362.335	0.086668	1.314
ENST00000344843.12	700	513.959	61.989788	1333.475
ENST00000492508.1	588	402.151	2.498322	42.051
ENST00000482352.1	1049	862.862	0.864897	31.235
ENST00000520296.5	1632	1445.862	0.082627	5.000
ENST00000427211.3	1976	1789.862	0.000000	0.000
ENST00000537107.5	2190	2003.862	0.000000	0.000
ENST00000454272.2	1506	1319.862	0.000000	0.000
ENST00000442470.1	876	689.895	0.000000	0.000
ENST00000378821.3	492	306.880	0.000000	0.000
ENST00000495558.1	819	632.908	0.000000	0.000
ENST00000338660.5	2147	1960.862	0.000000	0.000
ENST00000476993.2	4492	4305.862	0.133173	24.000
ENST00000471398.1	458	273.506	0.000000	0.000
ENST00000378785.7	3864	3677.862	0.103403	15.917
ENST00000475091.2	525	339.506	0.000000	0.000
ENST00000673477.1	4098	3911.862	0.097696	15.995
ENST00000308647.8	2114	1927.862	2.086288	168.340
ENST00000378756.8	2481	2294.862	1.304133	125.261
ENST00000378755.9	2612	2425.862	0.000000	0.000
ENST00000536055.6	2330	2143.862	1.360241	122.053
ENST00000400830.4	830	643.904	0.000000	0.000
ENST00000378733.9	1381	1194.862	0.000000	0.000
ENST00000425828.1	717	530.948	0.045000	1.000
ENST00000624426.1	796	609.913	0.000000	0.000
ENST00000291386.4	1284	1097.862	47.953886	2203.472
ENST00000359060.5	4176	3989.862	2.128800	355.491
ENST00000422725.4	2124	1937.862	1.467196	119.000
ENST00000520777.5	3321	3134.862	0.000000	0.000
ENST00000355826.9	3290	3103.862	0.578324	75.129
ENST00000518681.5	3116	2929.862	0.000000	0.000
ENST00000505820.6	3305	3118.862	0.000000	0.000
ENST00000378712.5	2890	2703.862	0.062800	7.107
ENST00000510793.5	889	702.894	0.000000	0.000
ENST00000504599.5	3311	3124.862	0.000000	0.000
ENST00000503789.5	576	390.196	0.000000	0.000
ENST00000378708.5	3012	2825.862	0.000000	0.000
ENST00000514234.5	2562	2375.862	0.097107	9.656
ENST00000483015.1	1058	871.862	0.239060	8.724
ENST00000472264.1	556	370.283	0.000000	0.000
ENST00000356026.10	1248	1061.862	0.000000	0.000
ENST00000378675.7	1309	1122.862	0.000000	0.000
ENST00000479814.5	903	716.887	0.000000	0.000
ENST00000435358.5	750	563.932	0.000000	0.000
ENST00000503792.1	799	612.912	0.000000	0.000
ENST00000341832.10	2998	2811.862	2.735061	321.882
ENST00000407249.7	2677	2490.862	9.080399	946.653
ENST00000340677.9	2534	2347.862	2.843694	279.442
ENST00000629289.2	2490	2303.862	0.000000	0.000
ENST00000626918.2	2457	2270.862	0.104510	9.933
ENST00000629312.2	2496	2309.862	0.200019	19.337
ENST00000614300.4	2156	1969.862	0.000000	0.000
ENST00000617444.5	6434	6247.862	2.434201	636.538
ENST00000611123.1	5948	5761.862	8.199176	1977.285
ENST00000404249.8	2984	2797.862	6.180156	723.705
ENST00000356200.7	2653	2466.862	0.000000	0.000
ENST00000378638.6	2429	2242.862	0.000000	0.000
ENST00000357760.6	2446	2259.862	0.323834	30.630
ENST00000358779.9	2419	2232.862	2.373852	221.846
ENST00000378633.5	2458	2271.862	0.000000	0.000
ENST00000479362.1	700	513.959	1.808472	38.902
ENST00000401096.2	450	265.711	2.599691	28.911
ENST00000355439.7	2156	1969.862	0.388247	32.010
ENST00000643905.1	6293	6106.862	4.801454	1227.233
ENST00000341426.9	3235	3048.862	0.000000	0.000
ENST00000341991.7	3098	2911.862	147.020229	17917.772
ENST00000378625.5	3653	3466.862	46.915842	6807.571
ENST00000342348.9	1722	1535.862	6.632956	426.379
ENST00000469045.5	890	703.894	1.451289	42.756
ENST00000610897.4	3145	2958.862	8.782059	1087.570
ENST00000615252.4	3048	2861.862	0.000000	0.000
ENST00000378609.9	3163	2976.862	126.933946	15815.124
ENST00000439272.6	602	416.106	0.958575	16.694
ENST00000434686.6	684	497.969	12.558693	261.748
ENST00000437146.1	423	239.558	16.273397	163.164
ENST00000378604.3	769	582.925	0.000000	0.000
ENST00000307786.8	670	483.989	0.000000	0.000
ENST00000378602.3	1118	931.862	0.000000	0.000
ENST00000310991.8	935	748.882	0.127618	4.000
ENST00000378598.4	483	298.018	0.000000	0.000
