Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2446.107	0.000000	0.000
ENST00000335137.4	1054	882.107	0.000000	0.000
ENST00000426406.3	995	823.107	0.000000	0.000
ENST00000420190.6	1578	1406.107	0.000000	0.000
ENST00000437963.5	387	217.262	0.000000	0.000
ENST00000342066.8	2557	2385.107	0.000000	0.000
ENST00000618181.4	2179	2007.107	0.016747	1.574
ENST00000622503.4	2557	2385.107	0.000000	0.000
ENST00000618323.4	2159	1987.107	0.000000	0.000
ENST00000616016.4	2391	2219.107	0.000000	0.000
ENST00000618779.4	2368	2196.107	0.000000	0.000
ENST00000616125.4	2230	2058.107	0.000000	0.000
ENST00000620200.4	1874	1702.107	0.000000	0.000
ENST00000617307.4	2314	2142.107	0.000000	0.000
ENST00000341065.8	2191	2019.107	0.000000	0.000
ENST00000455979.1	1731	1559.107	0.021371	1.560
ENST00000327044.7	2757	2585.107	8.871925	1073.684
ENST00000338591.8	2567	2395.107	0.235388	26.393
ENST00000622660.1	1950	1778.107	0.322044	26.807
ENST00000379410.8	3176	3004.107	0.000000	0.000
ENST00000379409.6	2455	2283.107	0.112273	12.000
ENST00000379407.7	2194	2022.107	0.000000	0.000
ENST00000491024.1	698	526.130	0.000000	0.000
ENST00000341290.6	3035	2863.107	0.014922	2.000
ENST00000433179.3	3340	3168.107	0.000000	0.000
ENST00000428771.6	1040	868.107	0.042704	1.735
ENST00000304952.10	899	727.112	0.064066	2.181
ENST00000484667.2	667	495.135	0.000000	0.000
ENST00000624697.4	787	615.121	0.000000	0.000
ENST00000624652.1	657	485.139	0.000000	0.000
ENST00000649529.1	637	465.145	13.179948	287.000
ENST00000379370.7	7326	7154.107	7.172785	2402.277
ENST00000620552.4	7394	7222.107	0.064060	21.658
ENST00000652369.1	7408	7236.107	0.020754	7.030
ENST00000651234.1	7477	7305.107	0.000000	0.000
ENST00000453464.3	1900	1728.107	0.037083	3.000
ENST00000379339.5	2429	2257.107	0.055835	5.900
ENST00000421241.6	1841	1669.107	0.812594	63.495
ENST00000379320.5	2324	2152.107	0.000000	0.000
ENST00000379319.5	1097	925.107	0.000000	0.000
ENST00000434641.5	842	670.117	0.050850	1.595
ENST00000462097.5	836	664.117	0.000000	0.000
ENST00000475119.5	740	568.125	0.000000	0.000
ENST00000442117.5	554	382.249	0.063553	1.137
ENST00000427787.5	575	403.206	0.000000	0.000
ENST00000480643.1	579	407.197	0.209834	4.000
ENST00000379290.6	2307	2135.107	0.000000	0.000
ENST00000379289.6	2288	2116.107	0.000000	0.000
ENST00000673999.1	568	396.217	0.000000	0.000
ENST00000379288.3	2114	1942.107	0.000000	0.000
ENST00000328596.10	851	679.114	0.000000	0.000
ENST00000379268.7	1083	911.107	0.281340	12.000
ENST00000486728.5	727	555.126	0.000000	0.000
ENST00000379265.5	705	533.129	0.000000	0.000
ENST00000379236.4	1075	903.107	0.354791	15.000
ENST00000360001.11	1956	1784.107	35.283928	2946.984
ENST00000660930.1	2137	1965.107	1.338557	123.141
ENST00000263741.12	2079	1907.107	0.000000	0.000
ENST00000655486.1	1089	917.107	39.095668	1678.528
ENST00000403997.2	728	556.126	0.408716	10.641
ENST00000379198.5	2805	2633.107	2.149797	265.000
ENST00000330388.2	1036	864.107	0.030937	1.251
ENST00000347370.6	2387	2215.107	1.467317	152.159
ENST00000349431.10	1733	1561.107	4.596771	335.943
ENST00000400929.6	1057	885.107	1.906974	79.017
ENST00000360466.6	1047	875.107	0.434407	17.797
ENST00000400930.8	1021	849.107	0.000000	0.000
ENST00000435198.5	1056	884.107	0.224088	9.275
ENST00000509720.5	472	300.672	0.000000	0.000
ENST00000422076.5	643	471.141	0.000000	0.000
ENST00000502382.1	530	358.323	0.000000	0.000
ENST00000488418.2	750	578.123	0.261948	7.089
ENST00000379116.10	3050	2878.107	0.000000	0.000
ENST00000338555.6	3475	3303.107	0.059590	9.215
ENST00000400928.7	2731	2559.107	0.000000	0.000
ENST00000470022.1	645	473.140	0.000000	0.000
ENST00000325425.12	2679	2507.107	0.074853	8.785
ENST00000379099.3	923	751.111	0.000000	0.000
ENST00000354700.10	3793	3621.107	2.259343	383.004
ENST00000353662.4	2280	2108.107	0.000000	0.000
ENST00000379031.10	1257	1085.107	2.039061	103.582
ENST00000467712.1	877	705.113	0.000000	0.000
ENST00000540437.5	2629	2457.107	0.000000	0.000
ENST00000545578.5	2263	2091.107	0.125535	12.289
ENST00000620829.4	1862	1690.107	0.000000	0.000
ENST00000618806.4	1523	1351.107	0.000000	0.000
ENST00000435064.5	2148	1976.107	9.484150	877.382
ENST00000411962.5	1832	1660.107	0.000000	0.000
ENST00000421495.6	1868	1696.107	0.059196	4.700
ENST00000419704.5	1798	1626.107	0.000000	0.000
ENST00000450926.6	1839	1667.107	0.000000	0.000
ENST00000434694.6	1056	884.107	0.000000	0.000
ENST00000526332.5	579	407.197	0.000000	0.000
ENST00000527719.5	750	578.123	0.000000	0.000
ENST00000530031.5	800	628.119	0.000000	0.000
ENST00000429572.5	1104	932.107	0.532420	23.233
ENST00000534345.5	485	313.562	0.000000	0.000
ENST00000498476.6	554	382.249	0.000000	0.000
ENST00000343938.9	2154	1982.107	4.251087	394.464
ENST00000488011.1	783	611.122	0.152303	4.357
ENST00000339381.6	3475	3303.107	0.090537	14.000
ENST00000378891.9	2926	2754.107	3.735589	481.637
ENST00000378888.10	3305	3133.107	0.611748	89.728
ENST00000610709.2	2268	2096.107	0.000000	0.000
ENST00000632445.1	785	613.122	0.392113	11.255
ENST00000631679.1	778	606.122	0.313998	8.910
ENST00000342753.8	2231	2059.107	0.020292	1.956
ENST00000309212.10	2273	2101.107	0.000000	0.000
ENST00000445648.5	2001	1829.107	0.197320	16.896
ENST00000477278.3	2728	2556.107	0.000000	0.000
ENST00000338370.7	1072	900.107	0.510713	21.520
ENST00000338338.9	1047	875.107	6.202737	254.112
ENST00000321751.9	798	626.119	4.937914	144.737
ENST00000378853.3	875	703.113	12.988902	427.541
ENST00000400809.8	3112	2940.107	0.850042	116.999
ENST00000408952.8	1857	1685.107	0.122281	9.646
ENST00000408918.8	1186	1014.107	5.730514	272.055
ENST00000497013.1	548	376.265	0.352378	6.207
ENST00000344843.12	700	528.130	31.266047	773.025
ENST00000492508.1	588	416.184	0.433206	8.440
ENST00000482352.1	1049	877.107	0.220852	9.068
ENST00000520296.5	1632	1460.107	0.087531	5.983
ENST00000427211.3	1976	1804.107	0.000000	0.000
ENST00000537107.5	2190	2018.107	0.000000	0.000
ENST00000454272.2	1506	1334.107	0.000000	0.000
ENST00000442470.1	876	704.113	0.000000	0.000
ENST00000378821.3	492	320.516	0.000000	0.000
ENST00000495558.1	819	647.118	0.241160	7.306
ENST00000338660.5	2147	1975.107	0.241834	22.361
ENST00000476993.2	4492	4320.107	0.009041	1.829
ENST00000471398.1	458	286.814	0.112075	1.505
ENST00000378785.7	3864	3692.107	0.072978	12.614
ENST00000475091.2	525	353.345	0.000000	0.000
ENST00000673477.1	4098	3926.107	0.057306	10.533
ENST00000308647.8	2114	1942.107	0.975367	88.679
ENST00000378756.8	2481	2309.107	1.658048	179.234
ENST00000378755.9	2612	2440.107	0.039393	4.500
