Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2441.270	0.000000	0.000
ENST00000335137.4	1054	877.270	0.000000	0.000
ENST00000426406.3	995	818.271	0.000000	0.000
ENST00000420190.6	1578	1401.270	0.000000	0.000
ENST00000437963.5	387	212.067	0.000000	0.000
ENST00000342066.8	2557	2380.270	0.000000	0.000
ENST00000618181.4	2179	2002.270	0.000000	0.000
ENST00000622503.4	2557	2380.270	0.000000	0.000
ENST00000618323.4	2159	1982.270	0.000000	0.000
ENST00000616016.4	2391	2214.270	0.000000	0.000
ENST00000618779.4	2368	2191.270	0.000000	0.000
ENST00000616125.4	2230	2053.270	0.000000	0.000
ENST00000620200.4	1874	1697.270	0.000000	0.000
ENST00000617307.4	2314	2137.270	0.000000	0.000
ENST00000341065.8	2191	2014.270	0.000000	0.000
ENST00000455979.1	1731	1554.270	0.000000	0.000
ENST00000327044.7	2757	2580.270	19.046884	900.256
ENST00000338591.8	2567	2390.270	0.902651	39.522
ENST00000622660.1	1950	1773.270	0.000000	0.000
ENST00000379410.8	3176	2999.270	0.273234	15.012
ENST00000379409.6	2455	2278.270	0.143510	5.989
ENST00000379407.7	2194	2017.270	0.000000	0.000
ENST00000491024.1	698	521.317	0.000000	0.000
ENST00000341290.6	3035	2858.270	0.000000	0.000
ENST00000433179.3	3340	3163.270	0.000000	0.000
ENST00000428771.6	1040	863.270	3.855743	60.972
ENST00000304952.10	899	722.284	9.974992	131.977
ENST00000484667.2	667	490.328	2.093188	18.801
ENST00000624697.4	787	610.297	0.000000	0.000
ENST00000624652.1	657	480.331	0.000000	0.000
ENST00000649529.1	637	460.341	2812.652756	23717.733
ENST00000379370.7	7326	7149.270	41.656405	5455.325
ENST00000620552.4	7394	7217.270	0.178464	23.594
ENST00000652369.1	7408	7231.270	0.140321	18.587
ENST00000651234.1	7477	7300.270	0.000000	0.000
ENST00000453464.3	1900	1723.270	0.000000	0.000
ENST00000379339.5	2429	2252.270	0.000000	0.000
ENST00000421241.6	1841	1664.270	1.055440	32.176
ENST00000379320.5	2324	2147.270	0.000000	0.000
ENST00000379319.5	1097	920.270	0.000000	0.000
ENST00000434641.5	842	665.292	0.000000	0.000
ENST00000462097.5	836	659.293	0.000000	0.000
ENST00000475119.5	740	563.307	0.000000	0.000
ENST00000442117.5	554	377.432	0.000000	0.000
ENST00000427787.5	575	398.398	0.000000	0.000
ENST00000480643.1	579	402.394	0.000000	0.000
ENST00000379290.6	2307	2130.270	0.000000	0.000
ENST00000379289.6	2288	2111.270	0.000000	0.000
ENST00000673999.1	568	391.408	0.000000	0.000
ENST00000379288.3	2114	1937.270	0.000000	0.000
ENST00000328596.10	851	674.287	0.000000	0.000
ENST00000379268.7	1083	906.270	0.364727	6.055
ENST00000486728.5	727	550.308	0.000000	0.000
ENST00000379265.5	705	528.313	0.000000	0.000
ENST00000379236.4	1075	898.270	5.861695	96.451
ENST00000360001.11	1956	1779.270	80.167255	2612.859
ENST00000660930.1	2137	1960.270	5.154251	185.080
ENST00000263741.12	2079	1902.270	0.000000	0.000
ENST00000655486.1	1089	912.270	67.297421	1124.602
ENST00000403997.2	728	551.308	0.000000	0.000
ENST00000379198.5	2805	2628.270	9.670271	465.571
ENST00000330388.2	1036	859.270	0.000000	0.000
ENST00000347370.6	2387	2210.270	2.113541	85.572
ENST00000349431.10	1733	1556.270	10.067305	286.996
ENST00000400929.6	1057	880.270	0.000000	0.000
ENST00000360466.6	1047	870.270	3.691669	58.851
ENST00000400930.8	1021	844.270	0.743270	11.495
ENST00000435198.5	1056	879.270	0.306110	4.930
ENST00000509720.5	472	295.764	0.000000	0.000
ENST00000422076.5	643	466.340	0.000000	0.000
ENST00000502382.1	530	353.485	0.663424	4.296
ENST00000488418.2	750	573.305	1.333124	14.000
ENST00000379116.10	3050	2873.270	0.000000	0.000
ENST00000338555.6	3475	3298.270	0.000000	0.000
ENST00000400928.7	2731	2554.270	0.000000	0.000
ENST00000470022.1	645	468.338	0.000000	0.000
ENST00000325425.12	2679	2502.270	0.087267	4.000
ENST00000379099.3	923	746.282	0.000000	0.000
ENST00000354700.10	3793	3616.270	3.407009	225.689
ENST00000353662.4	2280	2103.270	0.205467	7.916
ENST00000379031.10	1257	1080.270	3.189531	63.116
ENST00000467712.1	877	700.284	1.179830	15.135
ENST00000540437.5	2629	2452.270	0.000000	0.000
ENST00000545578.5	2263	2086.270	0.170176	6.504
ENST00000620829.4	1862	1685.270	0.000000	0.000
ENST00000618806.4	1523	1346.270	0.000000	0.000
ENST00000435064.5	2148	1971.270	13.669505	493.601
ENST00000411962.5	1832	1655.270	0.000000	0.000
ENST00000421495.6	1868	1691.270	0.000000	0.000
ENST00000419704.5	1798	1621.270	0.000000	0.000
ENST00000450926.6	1839	1662.270	0.000000	0.000
ENST00000434694.6	1056	879.270	0.000000	0.000
ENST00000526332.5	579	402.394	0.000000	0.000
ENST00000527719.5	750	573.305	0.000000	0.000
ENST00000530031.5	800	623.294	0.000000	0.000
ENST00000429572.5	1104	927.270	0.585154	9.939
ENST00000534345.5	485	308.692	0.000000	0.000
ENST00000498476.6	554	377.432	0.000000	0.000
ENST00000343938.9	2154	1977.270	5.984275	216.748
ENST00000488011.1	783	606.297	0.121378	1.348
ENST00000339381.6	3475	3298.270	0.033103	2.000
ENST00000378891.9	2926	2749.270	5.504675	277.221
ENST00000378888.10	3305	3128.270	0.696428	39.908
ENST00000610709.2	2268	2091.270	0.000000	0.000
ENST00000632445.1	785	608.297	0.170532	1.900
ENST00000631679.1	778	601.298	2.281196	25.126
ENST00000342753.8	2231	2054.270	0.000000	0.000
ENST00000309212.10	2273	2096.270	0.000000	0.000
ENST00000445648.5	2001	1824.270	0.000000	0.000
ENST00000477278.3	2728	2551.270	0.000000	0.000
ENST00000338370.7	1072	895.270	1.879272	30.819
ENST00000338338.9	1047	870.270	11.927249	190.139
ENST00000321751.9	798	621.295	12.142316	138.190
ENST00000378853.3	875	698.285	15.029411	192.243
ENST00000400809.8	3112	2935.270	3.382432	181.867
ENST00000408952.8	1857	1680.270	0.000000	0.000
ENST00000408918.8	1186	1009.270	3.711683	68.621
ENST00000497013.1	548	371.445	0.195671	1.331
ENST00000344843.12	700	523.316	52.405397	502.362
ENST00000492508.1	588	411.383	0.829398	6.250
ENST00000482352.1	1049	872.270	0.631976	10.098
ENST00000520296.5	1632	1455.270	0.000000	0.000
ENST00000427211.3	1976	1799.270	0.000000	0.000
ENST00000537107.5	2190	2013.270	0.000000	0.000
ENST00000454272.2	1506	1329.270	0.000000	0.000
ENST00000442470.1	876	699.284	0.000000	0.000
ENST00000378821.3	492	315.647	0.000000	0.000
ENST00000495558.1	819	642.294	0.648232	7.627
ENST00000338660.5	2147	1970.270	0.668327	24.121
ENST00000476993.2	4492	4315.270	0.192953	15.252
ENST00000471398.1	458	281.881	0.000000	0.000
ENST00000378785.7	3864	3687.270	0.074393	5.025
