Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2444.714	0.000000	0.000
ENST00000335137.4	1054	880.714	0.000000	0.000
ENST00000426406.3	995	821.714	0.009163	0.500
ENST00000420190.6	1578	1404.714	0.000000	0.000
ENST00000437963.5	387	214.914	0.000000	0.000
ENST00000342066.8	2557	2383.714	0.000000	0.000
ENST00000618181.4	2179	2005.714	0.000000	0.000
ENST00000622503.4	2557	2383.714	0.000000	0.000
ENST00000618323.4	2159	1985.714	0.000000	0.000
ENST00000616016.4	2391	2217.714	0.000000	0.000
ENST00000618779.4	2368	2194.714	0.000000	0.000
ENST00000616125.4	2230	2056.714	0.000000	0.000
ENST00000620200.4	1874	1700.714	0.040425	4.566
ENST00000617307.4	2314	2140.714	0.000000	0.000
ENST00000341065.8	2191	2017.714	0.000000	0.000
ENST00000455979.1	1731	1557.714	0.000000	0.000
ENST00000327044.7	2757	2583.714	5.938802	1018.996
ENST00000338591.8	2567	2393.714	0.437158	69.493
ENST00000622660.1	1950	1776.714	0.100705	11.882
ENST00000379410.8	3176	3002.714	0.122310	24.390
ENST00000379409.6	2455	2281.714	0.096336	14.597
ENST00000379407.7	2194	2020.714	0.015000	2.013
ENST00000491024.1	698	524.724	0.000000	0.000
ENST00000341290.6	3035	2861.714	0.000000	0.000
ENST00000433179.3	3340	3166.714	0.000000	0.000
ENST00000428771.6	1040	866.714	0.104329	6.005
ENST00000304952.10	899	725.717	0.041395	1.995
ENST00000484667.2	667	493.727	0.000000	0.000
ENST00000624697.4	787	613.720	0.000000	0.000
ENST00000624652.1	657	483.728	0.000000	0.000
ENST00000649529.1	637	463.729	6.396944	197.000
ENST00000379370.7	7326	7152.714	3.479928	1652.991
ENST00000620552.4	7394	7220.714	0.016198	7.767
ENST00000652369.1	7408	7234.714	0.037888	18.203
ENST00000651234.1	7477	7303.714	0.000000	0.000
ENST00000453464.3	1900	1726.714	0.043603	5.000
ENST00000379339.5	2429	2255.714	0.000000	0.000
ENST00000421241.6	1841	1667.714	0.575560	63.744
ENST00000379320.5	2324	2150.714	0.018373	2.624
ENST00000379319.5	1097	923.714	0.000000	0.000
ENST00000434641.5	842	668.718	0.000000	0.000
ENST00000462097.5	836	662.719	0.000000	0.000
ENST00000475119.5	740	566.722	0.000000	0.000
ENST00000442117.5	554	380.766	0.096224	2.433
ENST00000427787.5	575	401.754	0.000000	0.000
ENST00000480643.1	579	405.752	0.201840	5.439
ENST00000379290.6	2307	2133.714	0.000000	0.000
ENST00000379289.6	2288	2114.714	0.000000	0.000
ENST00000673999.1	568	394.758	0.000000	0.000
ENST00000379288.3	2114	1940.714	0.000000	0.000
ENST00000328596.10	851	677.717	0.000000	0.000
ENST00000379268.7	1083	909.714	1.180291	71.306
ENST00000486728.5	727	553.722	0.000000	0.000
ENST00000379265.5	705	531.724	0.132944	4.694
ENST00000379236.4	1075	901.714	0.333989	20.000
ENST00000360001.11	1956	1782.714	28.521366	3376.613
ENST00000660930.1	2137	1963.714	1.014100	132.248
ENST00000263741.12	2079	1905.714	0.000000	0.000
ENST00000655486.1	1089	915.714	24.768043	1506.194
ENST00000403997.2	728	554.722	0.412018	15.178
ENST00000379198.5	2805	2631.714	1.670763	292.000
ENST00000330388.2	1036	862.714	0.137521	7.879
ENST00000347370.6	2387	2213.714	0.843015	123.933
ENST00000349431.10	1733	1559.714	2.839701	294.135
ENST00000400929.6	1057	883.714	2.044002	119.956
ENST00000360466.6	1047	873.714	0.389029	22.573
ENST00000400930.8	1021	847.714	0.000000	0.000
ENST00000435198.5	1056	882.714	0.032761	1.920
ENST00000509720.5	472	298.933	0.000000	0.000
ENST00000422076.5	643	469.729	0.000000	0.000
ENST00000502382.1	530	356.797	0.000000	0.000
ENST00000488418.2	750	576.722	0.365538	14.000
ENST00000379116.10	3050	2876.714	0.116831	22.319
ENST00000338555.6	3475	3301.714	0.024753	5.427
ENST00000400928.7	2731	2557.714	0.150201	25.512
ENST00000470022.1	645	471.728	0.000000	0.000
ENST00000325425.12	2679	2505.714	0.040508	6.741
ENST00000379099.3	923	749.716	0.000000	0.000
ENST00000354700.10	3793	3619.714	0.925076	222.372
ENST00000353662.4	2280	2106.714	0.173952	24.337
ENST00000379031.10	1257	1083.714	1.865722	134.274
ENST00000467712.1	877	703.717	0.000000	0.000
ENST00000540437.5	2629	2455.714	0.000000	0.000
ENST00000545578.5	2263	2089.714	0.000000	0.000
ENST00000620829.4	1862	1688.714	0.000000	0.000
ENST00000618806.4	1523	1349.714	0.000000	0.000
ENST00000435064.5	2148	1974.714	6.340931	831.546
ENST00000411962.5	1832	1658.714	0.000000	0.000
ENST00000421495.6	1868	1694.714	0.000000	0.000
ENST00000419704.5	1798	1624.714	0.000000	0.000
ENST00000450926.6	1839	1665.714	0.000000	0.000
ENST00000434694.6	1056	882.714	0.000000	0.000
ENST00000526332.5	579	405.752	0.000000	0.000
ENST00000527719.5	750	576.722	0.000000	0.000
ENST00000530031.5	800	626.720	0.000000	0.000
ENST00000429572.5	1104	930.714	0.531726	32.865
ENST00000534345.5	485	311.890	0.000000	0.000
ENST00000498476.6	554	380.766	0.000000	0.000
ENST00000343938.9	2154	1980.714	2.851325	375.057
ENST00000488011.1	783	609.720	0.074219	3.005
ENST00000339381.6	3475	3301.714	0.141382	31.000
ENST00000378891.9	2926	2752.714	4.879209	891.949
ENST00000378888.10	3305	3131.714	0.494928	102.933
ENST00000610709.2	2268	2094.714	0.000000	0.000
ENST00000632445.1	785	611.720	0.312758	12.705
ENST00000631679.1	778	604.722	0.000000	0.000
ENST00000342753.8	2231	2057.714	0.000000	0.000
ENST00000309212.10	2273	2099.714	0.000000	0.000
ENST00000445648.5	2001	1827.714	0.104331	12.663
ENST00000477278.3	2728	2554.714	0.000000	0.000
ENST00000338370.7	1072	898.714	0.636956	38.015
ENST00000338338.9	1047	873.714	2.972685	172.483
ENST00000321751.9	798	624.720	2.933568	121.706
ENST00000378853.3	875	701.717	7.451213	347.231
ENST00000400809.8	3112	2938.714	0.636098	124.140
ENST00000408952.8	1857	1683.714	0.301529	33.715
ENST00000408918.8	1186	1012.714	7.009395	471.408
ENST00000497013.1	548	374.769	0.395211	9.836
ENST00000344843.12	700	526.724	15.759402	551.254
ENST00000492508.1	588	414.748	0.730599	20.123
ENST00000482352.1	1049	875.714	0.273622	15.913
ENST00000520296.5	1632	1458.714	0.087646	8.490
ENST00000427211.3	1976	1802.714	0.000000	0.000
ENST00000537107.5	2190	2016.714	0.000000	0.000
ENST00000454272.2	1506	1332.714	0.000000	0.000
ENST00000442470.1	876	702.717	0.000000	0.000
ENST00000378821.3	492	318.871	0.000000	0.000
ENST00000495558.1	819	645.720	0.173982	7.461
