Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2432.906	0.000000	0.000
ENST00000335137.4	1054	868.906	0.000000	0.000
ENST00000426406.3	995	809.906	0.000000	0.000
ENST00000420190.6	1578	1392.906	0.000000	0.000
ENST00000437963.5	387	206.794	0.000000	0.000
ENST00000342066.8	2557	2371.906	0.000000	0.000
ENST00000618181.4	2179	1993.906	0.000000	0.000
ENST00000622503.4	2557	2371.906	0.000000	0.000
ENST00000618323.4	2159	1973.906	0.000000	0.000
ENST00000616016.4	2391	2205.906	0.000000	0.000
ENST00000618779.4	2368	2182.906	0.000000	0.000
ENST00000616125.4	2230	2044.906	0.000000	0.000
ENST00000620200.4	1874	1688.906	0.000000	0.000
ENST00000617307.4	2314	2128.906	0.000000	0.000
ENST00000341065.8	2191	2005.906	0.000000	0.000
ENST00000455979.1	1731	1545.906	0.000000	0.000
ENST00000327044.7	2757	2571.906	9.111177	1012.243
ENST00000338591.8	2567	2381.906	0.928370	95.521
ENST00000622660.1	1950	1764.906	0.639281	48.738
ENST00000379410.8	3176	2990.906	4.866246	628.712
ENST00000379409.6	2455	2269.906	1.452345	142.407
ENST00000379407.7	2194	2008.906	0.857431	74.407
ENST00000491024.1	698	513.019	0.000000	0.000
ENST00000341290.6	3035	2849.906	0.000000	0.000
ENST00000433179.3	3340	3154.906	0.000000	0.000
ENST00000428771.6	1040	854.906	5.110501	188.728
ENST00000304952.10	899	713.931	26.216870	808.523
ENST00000484667.2	667	482.052	3.395519	70.706
ENST00000624697.4	787	601.968	0.714981	18.592
ENST00000624652.1	657	472.068	0.728338	14.852
ENST00000649529.1	637	452.096	7152.334395	139679.984
ENST00000379370.7	7326	7140.906	49.836542	15372.923
ENST00000620552.4	7394	7208.906	0.251856	78.429
ENST00000652369.1	7408	7222.906	0.029411	9.176
ENST00000651234.1	7477	7291.906	0.000000	0.000
ENST00000453464.3	1900	1714.906	0.000000	0.000
ENST00000379339.5	2429	2243.906	0.000000	0.000
ENST00000421241.6	1841	1655.906	1.544986	110.514
ENST00000379320.5	2324	2138.906	0.132669	12.258
ENST00000379319.5	1097	911.906	0.000000	0.000
ENST00000434641.5	842	656.952	0.000000	0.000
ENST00000462097.5	836	650.953	0.000000	0.000
ENST00000475119.5	740	554.988	0.091713	2.199
ENST00000442117.5	554	369.429	0.458705	7.320
ENST00000427787.5	575	390.307	0.000000	0.000
ENST00000480643.1	579	394.284	0.179074	3.050
ENST00000379290.6	2307	2121.906	0.000000	0.000
ENST00000379289.6	2288	2102.906	0.000000	0.000
ENST00000673999.1	568	383.349	0.000000	0.000
ENST00000379288.3	2114	1928.906	0.000000	0.000
ENST00000328596.10	851	665.951	0.000000	0.000
ENST00000379268.7	1083	897.906	6.754803	261.998
ENST00000486728.5	727	541.995	2.445221	57.249
ENST00000379265.5	705	520.014	1.057395	23.752
ENST00000379236.4	1075	889.906	32.890707	1264.365
ENST00000360001.11	1956	1770.906	47.327371	3620.455
ENST00000660930.1	2137	1951.906	2.852107	240.481
ENST00000263741.12	2079	1893.906	2.781890	227.590
ENST00000655486.1	1089	903.906	43.848571	1712.119
ENST00000403997.2	728	542.995	0.244755	5.741
ENST00000379198.5	2805	2619.906	4.833329	547.000
ENST00000330388.2	1036	850.906	0.029712	1.092
ENST00000347370.6	2387	2201.906	3.128784	297.598
ENST00000349431.10	1733	1547.906	9.632852	644.102
ENST00000400929.6	1057	871.906	3.509973	132.199
ENST00000360466.6	1047	861.906	3.675337	136.840
ENST00000400930.8	1021	835.906	1.006182	36.332
ENST00000435198.5	1056	870.906	0.118245	4.448
ENST00000509720.5	472	288.415	0.104842	1.306
ENST00000422076.5	643	458.089	0.000000	0.000
ENST00000502382.1	530	345.612	0.156337	2.334
ENST00000488418.2	750	564.985	0.501522	12.240
ENST00000379116.10	3050	2864.906	0.000000	0.000
ENST00000338555.6	3475	3289.906	0.000000	0.000
ENST00000400928.7	2731	2545.906	0.000000	0.000
ENST00000470022.1	645	460.086	0.000000	0.000
ENST00000325425.12	2679	2493.906	0.046412	5.000
ENST00000379099.3	923	737.925	0.000000	0.000
ENST00000354700.10	3793	3607.906	2.071395	322.830
ENST00000353662.4	2280	2094.906	0.000000	0.000
ENST00000379031.10	1257	1071.906	3.145515	145.648
ENST00000467712.1	877	691.942	0.298184	8.913
ENST00000540437.5	2629	2443.906	0.000000	0.000
ENST00000545578.5	2263	2077.906	0.060328	5.415
ENST00000620829.4	1862	1676.906	0.000000	0.000
ENST00000618806.4	1523	1337.906	0.000000	0.000
ENST00000435064.5	2148	1962.906	18.135071	1537.708
ENST00000411962.5	1832	1646.906	0.000000	0.000
ENST00000421495.6	1868	1682.906	0.440224	32.003
ENST00000419704.5	1798	1612.906	0.000000	0.000
ENST00000450926.6	1839	1653.906	0.000000	0.000
ENST00000434694.6	1056	870.906	0.000000	0.000
ENST00000526332.5	579	394.284	0.000000	0.000
ENST00000527719.5	750	564.985	0.000000	0.000
ENST00000530031.5	800	614.962	0.000000	0.000
ENST00000429572.5	1104	918.906	0.233962	9.287
ENST00000534345.5	485	301.174	0.000000	0.000
ENST00000498476.6	554	369.429	0.000000	0.000
ENST00000343938.9	2154	1968.906	6.561986	558.104
ENST00000488011.1	783	597.969	0.103755	2.680
ENST00000339381.6	3475	3289.906	0.049256	7.000
ENST00000378891.9	2926	2740.906	3.937205	466.163
ENST00000378888.10	3305	3119.906	0.499236	67.283
ENST00000610709.2	2268	2082.906	0.000000	0.000
ENST00000632445.1	785	599.968	0.000000	0.000
ENST00000631679.1	778	592.970	1.162756	29.784
ENST00000342753.8	2231	2045.906	0.000000	0.000
ENST00000309212.10	2273	2087.906	0.000000	0.000
ENST00000445648.5	2001	1815.906	0.050993	4.000
ENST00000477278.3	2728	2542.906	0.000000	0.000
ENST00000338370.7	1072	886.906	2.369027	90.762
ENST00000338338.9	1047	861.906	16.711749	622.210
ENST00000321751.9	798	612.963	7.149979	189.319
ENST00000378853.3	875	689.943	17.560841	523.376
ENST00000400809.8	3112	2926.906	2.503115	316.479
ENST00000408952.8	1857	1671.906	0.148308	10.711
ENST00000408918.8	1186	1000.906	7.398857	319.899
ENST00000497013.1	548	363.464	0.271744	4.267
ENST00000344843.12	700	515.019	55.431380	1233.201
ENST00000492508.1	588	403.241	1.492575	25.999
ENST00000482352.1	1049	863.906	0.734795	27.421
ENST00000520296.5	1632	1446.906	0.096000	6.000
ENST00000427211.3	1976	1790.906	0.000000	0.000
ENST00000537107.5	2190	2004.906	0.000000	0.000
ENST00000454272.2	1506	1320.906	0.000000	0.000
ENST00000442470.1	876	690.942	0.000000	0.000
ENST00000378821.3	492	308.065	0.000000	0.000
ENST00000495558.1	819	633.957	0.000000	0.000
