Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2452.989	0.000000	0.000
ENST00000335137.4	1054	888.989	0.000000	0.000
ENST00000426406.3	995	829.989	0.000000	0.000
ENST00000420190.6	1578	1412.989	0.000000	0.000
ENST00000437963.5	387	222.476	0.000000	0.000
ENST00000342066.8	2557	2391.989	0.000000	0.000
ENST00000618181.4	2179	2013.989	0.000000	0.000
ENST00000622503.4	2557	2391.989	0.000000	0.000
ENST00000618323.4	2159	1993.989	0.000000	0.000
ENST00000616016.4	2391	2225.989	0.000000	0.000
ENST00000618779.4	2368	2202.989	0.000000	0.000
ENST00000616125.4	2230	2064.989	0.000000	0.000
ENST00000620200.4	1874	1708.989	0.000000	0.000
ENST00000617307.4	2314	2148.989	0.000000	0.000
ENST00000341065.8	2191	2025.989	0.000000	0.000
ENST00000455979.1	1731	1565.989	0.000000	0.000
ENST00000327044.7	2757	2591.989	10.076415	1524.155
ENST00000338591.8	2567	2401.989	0.653136	91.551
ENST00000622660.1	1950	1784.989	0.341218	35.543
ENST00000379410.8	3176	3010.989	1.341015	235.631
ENST00000379409.6	2455	2289.989	0.604732	80.814
ENST00000379407.7	2194	2028.989	0.099690	11.804
ENST00000491024.1	698	533.012	0.095031	2.956
ENST00000341290.6	3035	2869.989	0.000000	0.000
ENST00000433179.3	3340	3174.989	0.000000	0.000
ENST00000428771.6	1040	874.989	1.923647	98.224
ENST00000304952.10	899	733.994	7.734880	331.311
ENST00000484667.2	667	502.022	0.278602	8.162
ENST00000624697.4	787	622.001	0.000000	0.000
ENST00000624652.1	657	492.023	0.052561	1.509
ENST00000649529.1	637	472.027	2472.883575	68117.792
ENST00000379370.7	7326	7160.989	32.952832	13770.689
ENST00000620552.4	7394	7228.989	0.428475	180.756
ENST00000652369.1	7408	7242.989	0.000000	0.000
ENST00000651234.1	7477	7311.989	0.000000	0.000
ENST00000453464.3	1900	1734.989	0.000000	0.000
ENST00000379339.5	2429	2263.989	0.073492	9.710
ENST00000421241.6	1841	1675.989	2.360914	230.909
ENST00000379320.5	2324	2158.989	0.000000	0.000
ENST00000379319.5	1097	931.989	0.000000	0.000
ENST00000434641.5	842	676.998	0.000000	0.000
ENST00000462097.5	836	670.998	0.000000	0.000
ENST00000475119.5	740	575.005	0.031612	1.061
ENST00000442117.5	554	389.050	0.165756	3.763
ENST00000427787.5	575	410.045	0.000000	0.000
ENST00000480643.1	579	414.043	0.042458	1.026
ENST00000379290.6	2307	2141.989	0.000000	0.000
ENST00000379289.6	2288	2122.989	0.000000	0.000
ENST00000673999.1	568	403.046	0.000000	0.000
ENST00000379288.3	2114	1948.989	0.000000	0.000
ENST00000328596.10	851	685.997	0.000000	0.000
ENST00000379268.7	1083	917.989	4.130684	221.284
ENST00000486728.5	727	562.007	0.662145	21.716
ENST00000379265.5	705	540.011	0.000000	0.000
ENST00000379236.4	1075	909.989	24.749495	1314.294
ENST00000360001.11	1956	1790.989	79.776820	8337.956
ENST00000660930.1	2137	1971.989	6.525792	750.979
ENST00000263741.12	2079	1913.989	1.538865	171.882
ENST00000655486.1	1089	923.989	94.195207	5079.087
ENST00000403997.2	728	563.007	0.633745	20.822
ENST00000379198.5	2805	2639.989	5.037805	776.128
ENST00000330388.2	1036	870.989	0.000000	0.000
ENST00000347370.6	2387	2221.989	2.137679	277.188
ENST00000349431.10	1733	1567.989	11.038748	1010.073
ENST00000400929.6	1057	891.989	7.088588	368.986
ENST00000360466.6	1047	881.989	4.647317	239.197
ENST00000400930.8	1021	855.989	0.698917	34.913
ENST00000435198.5	1056	890.989	0.041969	2.182
ENST00000509720.5	472	307.112	0.000000	0.000
ENST00000422076.5	643	478.026	0.000000	0.000
ENST00000502382.1	530	365.062	0.118633	2.527
ENST00000488418.2	750	585.004	0.473533	16.166
ENST00000379116.10	3050	2884.989	0.032712	5.507
ENST00000338555.6	3475	3309.989	0.038461	7.429
ENST00000400928.7	2731	2565.989	0.000000	0.000
ENST00000470022.1	645	480.025	0.071396	2.000
ENST00000325425.12	2679	2513.989	0.000000	0.000
ENST00000379099.3	923	757.993	0.046650	2.063
ENST00000354700.10	3793	3627.989	1.583553	335.265
ENST00000353662.4	2280	2114.989	0.000000	0.000
ENST00000379031.10	1257	1091.989	3.251674	207.212
ENST00000467712.1	877	711.996	0.000000	0.000
ENST00000540437.5	2629	2463.989	0.000000	0.000
ENST00000545578.5	2263	2097.989	0.000000	0.000
ENST00000620829.4	1862	1696.989	0.000000	0.000
ENST00000618806.4	1523	1357.989	0.000000	0.000
ENST00000435064.5	2148	1982.989	16.720050	1934.852
ENST00000411962.5	1832	1666.989	0.000000	0.000
ENST00000421495.6	1868	1702.989	0.220166	21.880
ENST00000419704.5	1798	1632.989	0.000000	0.000
ENST00000450926.6	1839	1673.989	0.000000	0.000
ENST00000434694.6	1056	890.989	0.000000	0.000
ENST00000526332.5	579	414.043	0.347275	8.391
ENST00000527719.5	750	585.004	0.000000	0.000
ENST00000530031.5	800	634.999	0.000000	0.000
ENST00000429572.5	1104	938.989	0.626549	34.333
ENST00000534345.5	485	320.096	0.000000	0.000
ENST00000498476.6	554	389.050	0.000000	0.000
ENST00000343938.9	2154	1988.989	10.967216	1272.972
ENST00000488011.1	783	618.001	0.000000	0.000
ENST00000339381.6	3475	3309.989	0.031062	6.000
ENST00000378891.9	2926	2760.989	5.864849	944.956
ENST00000378888.10	3305	3139.989	0.875649	160.453
ENST00000610709.2	2268	2102.989	0.000000	0.000
ENST00000632445.1	785	620.001	0.060379	2.185
ENST00000631679.1	778	613.001	1.753255	62.719
ENST00000342753.8	2231	2065.989	0.000000	0.000
ENST00000309212.10	2273	2107.989	0.000000	0.000
ENST00000445648.5	2001	1835.989	0.000000	0.000
ENST00000477278.3	2728	2562.989	0.000000	0.000
ENST00000338370.7	1072	906.989	2.001999	105.963
ENST00000338338.9	1047	881.989	14.745090	758.928
ENST00000321751.9	798	632.999	7.147671	264.033
ENST00000378853.3	875	709.996	16.097146	666.952
ENST00000400809.8	3112	2946.989	2.402501	413.173
ENST00000408952.8	1857	1691.989	0.225011	22.217
ENST00000408918.8	1186	1020.989	12.133671	722.942
ENST00000497013.1	548	383.052	0.128991	2.883
ENST00000344843.12	700	535.012	58.041920	1812.155
ENST00000492508.1	588	423.042	2.727486	67.334
ENST00000482352.1	1049	883.989	0.810164	41.794
ENST00000520296.5	1632	1466.989	0.081768	7.000
ENST00000427211.3	1976	1810.989	0.000000	0.000
ENST00000537107.5	2190	2024.989	0.000000	0.000
ENST00000454272.2	1506	1340.989	0.000000	0.000
ENST00000442470.1	876	710.996	0.000000	0.000
ENST00000378821.3	492	327.090	0.000000	0.000
ENST00000495558.1	819	653.998	0.000000	0.000
ENST00000338660.5	2147	1981.989	0.000000	0.000
ENST00000476993.2	4492	4326.989	0.007921	2.000
ENST00000471398.1	458	293.132	0.000000	0.000
ENST00000378785.7	3864	3698.989	0.039917	8.616
ENST00000475091.2	525	360.065	0.000000	0.000
ENST00000673477.1	4098	3932.989	0.095297	21.872
ENST00000308647.8	2114	1948.989	2.461115	279.918
ENST00000378756.8	2481	2315.989	2.847347	384.828
ENST00000378755.9	2612	2446.989	0.000000	0.000
ENST00000536055.6	2330	2164.989	0.728140	91.994
ENST00000400830.4	830	664.998	0.000000	0.000
ENST00000378733.9	1381	1215.989	0.000000	0.000
ENST00000425828.1	717	552.009	0.031043	1.000
ENST00000624426.1	796	631.000	0.027157	1.000
ENST00000291386.4	1284	1118.989	37.626175	2457.004
ENST00000359060.5	4176	4010.989	2.473545	578.977
ENST00000422725.4	2124	1958.989	1.189644	136.000
ENST00000520777.5	3321	3155.989	0.000000	0.000
ENST00000355826.9	3290	3124.989	0.000000	0.000
ENST00000518681.5	3116	2950.989	0.000000	0.000
ENST00000505820.6	3305	3139.989	0.000000	0.000
ENST00000378712.5	2890	2724.989	0.000000	0.000
ENST00000510793.5	889	723.995	0.000000	0.000
ENST00000504599.5	3311	3145.989	0.113863	20.904
ENST00000503789.5	576	411.045	0.000000	0.000
ENST00000378708.5	3012	2846.989	0.000000	0.000
ENST00000514234.5	2562	2396.989	0.000000	0.000
ENST00000483015.1	1058	892.989	0.098700	5.143
ENST00000472264.1	556	391.049	0.000000	0.000
ENST00000356026.10	1248	1082.989	0.000000	0.000
ENST00000378675.7	1309	1143.989	0.000000	0.000
ENST00000479814.5	903	737.994	0.000000	0.000
ENST00000435358.5	750	585.004	0.000000	0.000
ENST00000503792.1	799	633.999	0.000000	0.000
ENST00000341832.10	2998	2832.989	1.262567	208.732
ENST00000407249.7	2677	2511.989	8.349759	1224.001
ENST00000340677.9	2534	2368.989	4.398044	608.013
ENST00000629289.2	2490	2324.989	0.000000	0.000
ENST00000626918.2	2457	2291.989	0.000000	0.000
ENST00000629312.2	2496	2330.989	0.036104	4.911
ENST00000614300.4	2156	1990.989	0.000000	0.000
ENST00000617444.5	6434	6268.989	0.502290	183.756
ENST00000611123.1	5948	5782.989	4.367203	1473.824
ENST00000404249.8	2984	2818.989	3.448019	567.222
ENST00000356200.7	2653	2487.989	0.507808	73.729
ENST00000378638.6	2429	2263.989	0.000000	0.000
ENST00000357760.6	2446	2280.989	0.000000	0.000
ENST00000358779.9	2419	2253.989	2.989253	393.192
ENST00000378633.5	2458	2292.989	0.000000	0.000
ENST00000479362.1	700	535.012	1.390860	43.425
ENST00000401096.2	450	285.153	0.905320	15.065
ENST00000355439.7	2156	1990.989	0.126430	14.690
ENST00000643905.1	6293	6127.989	0.424321	151.741
ENST00000341426.9	3235	3069.989	1.183747	212.073
ENST00000341991.7	3098	2932.989	44.558810	7626.653
ENST00000378625.5	3653	3487.989	17.052763	3471.041
ENST00000342348.9	1722	1556.989	17.070577	1551.043
ENST00000469045.5	890	724.995	0.316592	13.394
ENST00000610897.4	3145	2979.989	11.092654	1929.035
ENST00000615252.4	3048	2882.989	0.345083	58.057
ENST00000378609.9	3163	2997.989	160.822097	28136.217
ENST00000439272.6	602	437.039	0.805431	20.542
ENST00000434686.6	684	519.016	23.349358	707.205
ENST00000437146.1	423	258.235	43.218099	651.283
ENST00000378604.3	769	604.003	0.000000	0.000
ENST00000307786.8	670	505.020	0.000000	0.000
ENST00000378602.3	1118	952.989	0.000000	0.000
ENST00000310991.8	935	769.993	0.066764	3.000
ENST00000378598.4	483	318.098	0.000000	0.000
ENST00000416272.1	313	150.419	0.000000	0.000
ENST00000642590.1	3476	3310.989	0.000000	0.000
ENST00000493964.5	5247	5081.989	0.000000	0.000
ENST00000378590.4	441	276.174	0.000000	0.000
ENST00000638411.1	1282	1116.989	0.000000	0.000
ENST00000378585.7	1914	1748.989	0.000000	0.000
ENST00000640067.1	1632	1466.989	0.000000	0.000
ENST00000638771.1	1707	1541.989	0.000000	0.000
