Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2364.912	0.000000	0.000
ENST00000335137.4	1054	800.912	0.000000	0.000
ENST00000426406.3	995	741.916	0.000000	0.000
ENST00000420190.6	1578	1324.912	0.000000	0.000
ENST00000437963.5	387	152.946	0.000000	0.000
ENST00000342066.8	2557	2303.912	0.000000	0.000
ENST00000618181.4	2179	1925.912	0.000000	0.000
ENST00000622503.4	2557	2303.912	0.000000	0.000
ENST00000618323.4	2159	1905.912	0.000000	0.000
ENST00000616016.4	2391	2137.912	0.000000	0.000
ENST00000618779.4	2368	2114.912	0.000000	0.000
ENST00000616125.4	2230	1976.912	0.000000	0.000
ENST00000620200.4	1874	1620.912	0.000000	0.000
ENST00000617307.4	2314	2060.912	0.000000	0.000
ENST00000341065.8	2191	1937.912	0.000000	0.000
ENST00000455979.1	1731	1477.912	0.000000	0.000
ENST00000327044.7	2757	2503.912	11.656895	719.946
ENST00000338591.8	2567	2313.912	1.024611	58.480
ENST00000622660.1	1950	1696.912	0.525974	22.015
ENST00000379410.8	3176	2922.912	2.256852	162.711
ENST00000379409.6	2455	2201.912	1.241889	67.450
ENST00000379407.7	2194	1940.912	0.372624	17.839
ENST00000491024.1	698	445.678	0.000000	0.000
ENST00000341290.6	3035	2781.912	0.000000	0.000
ENST00000433179.3	3340	3086.912	0.000000	0.000
ENST00000428771.6	1040	786.912	9.032236	175.315
ENST00000304952.10	899	645.973	25.589102	407.725
ENST00000484667.2	667	414.978	5.766471	59.025
ENST00000624697.4	787	534.233	0.597757	7.877
ENST00000624652.1	657	405.091	0.000000	0.000
ENST00000649529.1	637	385.363	4150.937168	39456.123
ENST00000379370.7	7326	7072.912	62.008817	10818.072
ENST00000620552.4	7394	7140.912	0.888691	156.532
ENST00000652369.1	7408	7154.912	0.050212	8.862
ENST00000651234.1	7477	7223.912	0.000000	0.000
ENST00000453464.3	1900	1646.912	0.000000	0.000
ENST00000379339.5	2429	2175.912	0.139260	7.474
ENST00000421241.6	1841	1587.912	2.307366	90.373
ENST00000379320.5	2324	2070.912	0.000000	0.000
ENST00000379319.5	1097	843.912	0.000000	0.000
ENST00000434641.5	842	589.077	0.229204	3.330
ENST00000462097.5	836	583.089	0.101776	1.464
ENST00000475119.5	740	487.402	0.098399	1.183
ENST00000442117.5	554	304.366	0.000000	0.000
ENST00000427787.5	575	324.676	0.000000	0.000
ENST00000480643.1	579	328.575	0.000000	0.000
ENST00000379290.6	2307	2053.912	0.000000	0.000
ENST00000379289.6	2288	2034.912	0.000000	0.000
ENST00000673999.1	568	317.885	0.000000	0.000
ENST00000379288.3	2114	1860.912	0.000000	0.000
ENST00000328596.10	851	598.047	0.000000	0.000
ENST00000379268.7	1083	829.912	4.544343	93.025
ENST00000486728.5	727	474.466	0.356051	4.167
ENST00000379265.5	705	452.628	0.341060	3.808
ENST00000379236.4	1075	821.912	26.108879	529.312
ENST00000360001.11	1956	1702.912	107.183669	4502.139
ENST00000660930.1	2137	1883.912	11.180915	519.560
ENST00000263741.12	2079	1825.912	0.000000	0.000
ENST00000655486.1	1089	835.912	8.688357	179.142
ENST00000403997.2	728	475.459	0.000000	0.000
ENST00000379198.5	2805	2551.912	7.863962	495.000
ENST00000330388.2	1036	782.912	0.115304	2.227
ENST00000347370.6	2387	2133.912	2.096359	110.342
ENST00000349431.10	1733	1479.912	14.702875	536.706
ENST00000400929.6	1057	803.912	3.771744	74.791
ENST00000360466.6	1047	793.912	0.000000	0.000
ENST00000400930.8	1021	767.912	0.424165	8.034
ENST00000435198.5	1056	802.912	0.123627	2.448
ENST00000509720.5	472	227.093	0.407989	2.285
ENST00000422076.5	643	391.283	0.676836	6.532
ENST00000502382.1	530	281.372	0.148356	1.030
ENST00000488418.2	750	497.359	0.406896	4.992
ENST00000379116.10	3050	2796.912	0.000000	0.000
ENST00000338555.6	3475	3221.912	0.112224	8.919
ENST00000400928.7	2731	2477.912	0.000000	0.000
ENST00000470022.1	645	393.253	0.158748	1.540
ENST00000325425.12	2679	2425.912	0.000000	0.000
ENST00000379099.3	923	669.948	0.153799	2.542
