Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2437.909	0.000000	0.000
ENST00000335137.4	1054	873.909	0.000000	0.000
ENST00000426406.3	995	814.911	0.000000	0.000
ENST00000420190.6	1578	1397.909	0.000000	0.000
ENST00000437963.5	387	210.032	0.129355	0.785
ENST00000342066.8	2557	2376.909	0.000000	0.000
ENST00000618181.4	2179	1998.909	0.000000	0.000
ENST00000622503.4	2557	2376.909	0.000000	0.000
ENST00000618323.4	2159	1978.909	0.000000	0.000
ENST00000616016.4	2391	2210.909	0.000000	0.000
ENST00000618779.4	2368	2187.909	0.000000	0.000
ENST00000616125.4	2230	2049.909	0.000000	0.000
ENST00000620200.4	1874	1693.909	0.024810	1.215
ENST00000617307.4	2314	2133.909	0.000000	0.000
ENST00000341065.8	2191	2010.909	0.000000	0.000
ENST00000455979.1	1731	1550.909	0.000000	0.000
ENST00000327044.7	2757	2576.909	19.573327	1457.875
ENST00000338591.8	2567	2386.909	1.518089	104.734
ENST00000622660.1	1950	1769.909	1.106098	56.585
ENST00000379410.8	3176	2995.909	0.526944	45.630
ENST00000379409.6	2455	2274.909	0.081669	5.370
ENST00000379407.7	2194	2013.909	0.000000	0.000
ENST00000491024.1	698	517.956	0.000000	0.000
ENST00000341290.6	3035	2854.909	0.000000	0.000
ENST00000433179.3	3340	3159.909	0.000000	0.000
ENST00000428771.6	1040	859.909	0.100557	2.499
ENST00000304952.10	899	718.924	0.000000	0.000
ENST00000484667.2	667	486.974	0.000000	0.000
ENST00000624697.4	787	606.932	0.000000	0.000
ENST00000624652.1	657	476.981	0.000000	0.000
ENST00000649529.1	637	457.003	53.523435	707.000
ENST00000379370.7	7326	7145.909	14.906845	3078.930
ENST00000620552.4	7394	7213.909	0.000000	0.000
ENST00000652369.1	7408	7227.909	0.000000	0.000
ENST00000651234.1	7477	7296.909	0.000000	0.000
ENST00000453464.3	1900	1719.909	0.000000	0.000
ENST00000379339.5	2429	2248.909	0.313679	20.390
ENST00000421241.6	1841	1660.909	2.626514	126.090
ENST00000379320.5	2324	2143.909	0.129862	8.047
ENST00000379319.5	1097	916.909	0.000000	0.000
ENST00000434641.5	842	661.926	0.000000	0.000
ENST00000462097.5	836	655.928	0.000000	0.000
ENST00000475119.5	740	559.938	0.000000	0.000
ENST00000442117.5	554	374.159	0.000000	0.000
ENST00000427787.5	575	395.101	0.000000	0.000
ENST00000480643.1	579	399.094	0.000000	0.000
ENST00000379290.6	2307	2126.909	0.000000	0.000
ENST00000379289.6	2288	2107.909	0.000000	0.000
ENST00000673999.1	568	388.116	0.000000	0.000
ENST00000379288.3	2114	1933.909	0.000000	0.000
ENST00000328596.10	851	670.926	0.000000	0.000
ENST00000379268.7	1083	902.909	6.178496	161.244
ENST00000486728.5	727	546.941	2.462785	38.934
ENST00000379265.5	705	524.955	0.647357	9.823
ENST00000379236.4	1075	894.909	11.234273	290.590
ENST00000360001.11	1956	1775.909	78.423039	4025.511
ENST00000660930.1	2137	1956.909	6.861105	388.080
ENST00000263741.12	2079	1898.909	0.000000	0.000
ENST00000655486.1	1089	908.909	70.387975	1849.165
ENST00000403997.2	728	547.941	0.321349	5.089
ENST00000379198.5	2805	2624.909	7.236048	549.000
ENST00000330388.2	1036	855.909	0.000000	0.000
ENST00000347370.6	2387	2206.909	3.515148	224.225
ENST00000349431.10	1733	1552.909	13.461122	604.204
ENST00000400929.6	1057	876.909	0.837620	21.230
ENST00000360466.6	1047	866.909	10.004756	250.690
ENST00000400930.8	1021	840.909	0.160346	3.897
ENST00000435198.5	1056	875.909	0.000000	0.000
ENST00000509720.5	472	292.757	0.000000	0.000
ENST00000422076.5	643	462.999	0.000000	0.000
ENST00000502382.1	530	350.251	0.000000	0.000
ENST00000488418.2	750	569.936	0.370869	6.109
ENST00000379116.10	3050	2869.909	0.178175	14.780
ENST00000338555.6	3475	3294.909	0.051550	4.909
ENST00000400928.7	2731	2550.909	0.000000	0.000
ENST00000470022.1	645	464.997	0.000000	0.000
ENST00000325425.12	2679	2498.909	0.000000	0.000
ENST00000379099.3	923	742.922	0.061039	1.311
ENST00000354700.10	3793	3612.909	5.831093	608.925
ENST00000353662.4	2280	2099.909	0.000000	0.000
ENST00000379031.10	1257	1076.909	8.601071	267.725
ENST00000467712.1	877	696.925	0.000000	0.000
ENST00000540437.5	2629	2448.909	0.000000	0.000
ENST00000545578.5	2263	2082.909	0.000000	0.000
ENST00000620829.4	1862	1681.909	0.000000	0.000
ENST00000618806.4	1523	1342.909	0.000000	0.000
ENST00000435064.5	2148	1967.909	17.297246	983.872
ENST00000411962.5	1832	1651.909	0.000000	0.000
ENST00000421495.6	1868	1687.909	0.000000	0.000
ENST00000419704.5	1798	1617.909	0.000000	0.000
ENST00000450926.6	1839	1658.909	0.000000	0.000
ENST00000434694.6	1056	875.909	0.000000	0.000
ENST00000526332.5	579	399.094	0.211166	2.436
ENST00000527719.5	750	569.936	0.115432	1.902
ENST00000530031.5	800	619.931	0.000000	0.000
ENST00000429572.5	1104	923.909	1.740131	46.469
ENST00000534345.5	485	305.598	0.000000	0.000
ENST00000498476.6	554	374.159	0.000000	0.000
ENST00000343938.9	2154	1973.909	9.503420	542.205
ENST00000488011.1	783	602.934	0.073856	1.287
ENST00000339381.6	3475	3294.909	0.073502	7.000
ENST00000378891.9	2926	2745.909	7.141964	566.840
ENST00000378888.10	3305	3124.909	0.065169	5.886
ENST00000610709.2	2268	2087.909	0.528729	31.908
ENST00000632445.1	785	604.933	0.000000	0.000
ENST00000631679.1	778	597.934	0.000000	0.000
ENST00000342753.8	2231	2050.909	0.084346	5.000
