Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2447.294	0.000000	0.000
ENST00000335137.4	1054	883.294	0.000000	0.000
ENST00000426406.3	995	824.295	0.022521	1.000
ENST00000420190.6	1578	1407.294	0.024315	1.843
ENST00000437963.5	387	216.784	0.000000	0.000
ENST00000342066.8	2557	2386.294	0.000000	0.000
ENST00000618181.4	2179	2008.294	0.000000	0.000
ENST00000622503.4	2557	2386.294	0.000000	0.000
ENST00000618323.4	2159	1988.294	0.000000	0.000
ENST00000616016.4	2391	2220.294	0.185249	22.157
ENST00000618779.4	2368	2197.294	0.000000	0.000
ENST00000616125.4	2230	2059.294	0.000000	0.000
ENST00000620200.4	1874	1703.294	0.000000	0.000
ENST00000617307.4	2314	2143.294	0.000000	0.000
ENST00000341065.8	2191	2020.294	0.000000	0.000
ENST00000455979.1	1731	1560.294	0.000000	0.000
ENST00000327044.7	2757	2586.294	17.000160	2368.474
ENST00000338591.8	2567	2396.294	1.048310	135.322
ENST00000622660.1	1950	1779.294	1.488923	142.711
ENST00000379410.8	3176	3005.294	0.274715	44.474
ENST00000379409.6	2455	2284.294	0.073308	9.021
ENST00000379407.7	2194	2023.294	0.114735	12.505
ENST00000491024.1	698	527.310	0.000000	0.000
ENST00000341290.6	3035	2864.294	0.000000	0.000
ENST00000433179.3	3340	3169.294	0.000000	0.000
ENST00000428771.6	1040	869.294	0.149484	7.000
ENST00000304952.10	899	728.299	0.000000	0.000
ENST00000484667.2	667	496.314	0.000000	0.000
ENST00000624697.4	787	616.303	0.000000	0.000
ENST00000624652.1	657	486.317	0.000000	0.000
ENST00000649529.1	637	466.321	20.620876	518.000
ENST00000379370.7	7326	7155.294	11.397499	4393.137
ENST00000620552.4	7394	7223.294	0.073437	28.575
ENST00000652369.1	7408	7237.294	0.068141	26.566
ENST00000651234.1	7477	7306.294	0.000000	0.000
ENST00000453464.3	1900	1729.294	0.010735	1.000
ENST00000379339.5	2429	2258.294	0.135033	16.427
ENST00000421241.6	1841	1670.294	2.665051	239.793
ENST00000379320.5	2324	2153.294	0.000000	0.000
ENST00000379319.5	1097	926.294	0.000000	0.000
ENST00000434641.5	842	671.301	0.079318	2.868
ENST00000462097.5	836	665.301	0.059308	2.126
ENST00000475119.5	740	569.308	0.071040	2.179
ENST00000442117.5	554	383.331	0.173821	3.589
ENST00000427787.5	575	404.329	0.000000	0.000
ENST00000480643.1	579	408.329	0.103675	2.280
ENST00000379290.6	2307	2136.294	0.000000	0.000
ENST00000379289.6	2288	2117.294	0.000000	0.000
ENST00000673999.1	568	397.329	0.000000	0.000
ENST00000379288.3	2114	1943.294	0.000000	0.000
ENST00000328596.10	851	680.301	0.000000	0.000
ENST00000379268.7	1083	912.294	0.590100	29.000
ENST00000486728.5	727	556.309	0.000000	0.000
ENST00000379265.5	705	534.309	0.000000	0.000
ENST00000379236.4	1075	904.294	0.547717	26.681
ENST00000360001.11	1956	1785.294	76.990237	7404.285
ENST00000660930.1	2137	1966.294	4.615147	488.846
ENST00000263741.12	2079	1908.294	0.000000	0.000
ENST00000655486.1	1089	918.294	95.986521	4748.209
ENST00000403997.2	728	557.309	1.272871	38.214
ENST00000379198.5	2805	2634.294	10.619677	1507.000
ENST00000330388.2	1036	865.294	0.064361	3.000
ENST00000347370.6	2387	2216.294	3.685661	440.028
ENST00000349431.10	1733	1562.294	13.925116	1171.924
ENST00000400929.6	1057	886.294	9.413847	449.451
ENST00000360466.6	1047	876.294	3.649858	172.291
ENST00000400930.8	1021	850.294	1.459006	66.829
ENST00000435198.5	1056	885.294	0.270800	12.914
ENST00000509720.5	472	301.391	0.000000	0.000
ENST00000422076.5	643	472.321	0.000000	0.000
ENST00000502382.1	530	359.341	0.059784	1.157
ENST00000488418.2	750	579.307	0.483033	15.074
ENST00000379116.10	3050	2879.294	0.214677	33.297
ENST00000338555.6	3475	3304.294	0.115350	20.532
ENST00000400928.7	2731	2560.294	0.000000	0.000
ENST00000470022.1	645	474.320	0.084954	2.171
ENST00000325425.12	2679	2508.294	0.000000	0.000
ENST00000379099.3	923	752.297	0.000000	0.000
ENST00000354700.10	3793	3622.294	6.701925	1307.739
ENST00000353662.4	2280	2109.294	0.000000	0.000
ENST00000379031.10	1257	1086.294	8.266577	483.739
ENST00000467712.1	877	706.299	0.546215	20.782
ENST00000540437.5	2629	2458.294	0.000000	0.000
ENST00000545578.5	2263	2092.294	0.000000	0.000
ENST00000620829.4	1862	1691.294	0.000000	0.000
ENST00000618806.4	1523	1352.294	0.000000	0.000
ENST00000435064.5	2148	1977.294	20.105098	2141.486
ENST00000411962.5	1832	1661.294	0.000000	0.000
ENST00000421495.6	1868	1697.294	0.331145	30.277
ENST00000419704.5	1798	1627.294	0.000000	0.000
ENST00000450926.6	1839	1668.294	0.000000	0.000
ENST00000434694.6	1056	885.294	0.000000	0.000
ENST00000526332.5	579	408.329	0.000000	0.000
ENST00000527719.5	750	579.307	0.000000	0.000
ENST00000530031.5	800	629.301	0.000000	0.000
ENST00000429572.5	1104	933.294	0.292151	14.688
ENST00000534345.5	485	314.375	0.000000	0.000
ENST00000498476.6	554	383.331	0.000000	0.000
ENST00000343938.9	2154	1983.294	12.528206	1338.486
ENST00000488011.1	783	612.304	0.085529	2.821
ENST00000339381.6	3475	3304.294	0.061798	11.000
ENST00000378891.9	2926	2755.294	7.509733	1114.629
ENST00000378888.10	3305	3134.294	0.405139	68.404
ENST00000610709.2	2268	2097.294	0.000000	0.000
ENST00000632445.1	785	614.304	0.194671	6.442
ENST00000631679.1	778	607.304	1.073130	35.107
ENST00000342753.8	2231	2060.294	0.000000	0.000
ENST00000309212.10	2273	2102.294	0.000000	0.000
ENST00000445648.5	2001	1830.294	0.030427	3.000
ENST00000477278.3	2728	2557.294	0.000000	0.000
ENST00000338370.7	1072	901.294	2.834691	137.629
ENST00000338338.9	1047	876.294	20.642417	974.425
ENST00000321751.9	798	627.301	23.527115	795.028
ENST00000378853.3	875	704.299	27.309859	1036.130
ENST00000400809.8	3112	2941.294	5.761222	912.832
ENST00000408952.8	1857	1686.294	0.000000	0.000
ENST00000408918.8	1186	1015.294	8.343968	456.354
ENST00000497013.1	548	377.333	0.000000	0.000
ENST00000344843.12	700	529.310	94.976711	2708.101
ENST00000492508.1	588	417.328	4.074477	91.598
ENST00000482352.1	1049	878.294	1.371563	64.892
ENST00000520296.5	1632	1461.294	0.063518	5.000
ENST00000427211.3	1976	1805.294	0.000000	0.000
ENST00000537107.5	2190	2019.294	0.000000	0.000
ENST00000454272.2	1506	1335.294	0.000000	0.000
ENST00000442470.1	876	705.299	0.000000	0.000
ENST00000378821.3	492	321.370	0.000000	0.000
ENST00000495558.1	819	648.301	0.000000	0.000
ENST00000338660.5	2147	1976.294	0.000000	0.000
ENST00000476993.2	4492	4321.294	0.184721	43.000
ENST00000471398.1	458	287.414	0.000000	0.000
ENST00000378785.7	3864	3693.294	0.070543	14.035
ENST00000475091.2	525	354.345	0.000000	0.000
ENST00000673477.1	4098	3927.294	0.181687	38.437
ENST00000308647.8	2114	1943.294	3.232189	338.355
ENST00000378756.8	2481	2310.294	7.859654	978.157
