Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2434.389	0.000000	0.000
ENST00000335137.4	1054	870.389	0.000000	0.000
ENST00000426406.3	995	811.390	0.000000	0.000
ENST00000420190.6	1578	1394.389	0.000000	0.000
ENST00000437963.5	387	207.995	0.000000	0.000
ENST00000342066.8	2557	2373.389	0.000000	0.000
ENST00000618181.4	2179	1995.389	0.000000	0.000
ENST00000622503.4	2557	2373.389	0.000000	0.000
ENST00000618323.4	2159	1975.389	0.000000	0.000
ENST00000616016.4	2391	2207.389	0.000000	0.000
ENST00000618779.4	2368	2184.389	0.000000	0.000
ENST00000616125.4	2230	2046.389	0.000000	0.000
ENST00000620200.4	1874	1690.389	0.000000	0.000
ENST00000617307.4	2314	2130.389	0.000000	0.000
ENST00000341065.8	2191	2007.389	0.000000	0.000
ENST00000455979.1	1731	1547.389	0.000000	0.000
ENST00000327044.7	2757	2573.389	9.191923	581.491
ENST00000338591.8	2567	2383.389	1.130531	66.238
ENST00000622660.1	1950	1766.389	0.485402	21.078
ENST00000379410.8	3176	2992.389	4.878923	358.900
ENST00000379409.6	2455	2271.389	1.541705	86.084
ENST00000379407.7	2194	2010.389	0.519242	25.661
ENST00000491024.1	698	514.509	0.000000	0.000
ENST00000341290.6	3035	2851.389	0.000000	0.000
ENST00000433179.3	3340	3156.389	0.000000	0.000
ENST00000428771.6	1040	856.389	5.489813	115.574
ENST00000304952.10	899	715.429	26.732266	470.147
ENST00000484667.2	667	483.538	3.541818	42.101
ENST00000624697.4	787	603.458	0.000000	0.000
ENST00000624652.1	657	473.551	1.197117	13.936
ENST00000649529.1	637	453.578	7017.013614	78241.177
ENST00000379370.7	7326	7142.389	49.159956	8631.498
ENST00000620552.4	7394	7210.389	0.336309	59.611
ENST00000652369.1	7408	7224.389	0.000000	0.000
ENST00000651234.1	7477	7293.389	0.000000	0.000
ENST00000453464.3	1900	1716.389	0.000000	0.000
ENST00000379339.5	2429	2245.389	0.000000	0.000
ENST00000421241.6	1841	1657.389	1.246087	50.770
ENST00000379320.5	2324	2140.389	0.220639	11.609
ENST00000379319.5	1097	913.389	0.000000	0.000
ENST00000434641.5	842	658.445	0.000000	0.000
ENST00000462097.5	836	652.447	0.000000	0.000
ENST00000475119.5	740	556.484	0.078434	1.073
ENST00000442117.5	554	370.874	0.494741	4.511
ENST00000427787.5	575	391.757	0.000000	0.000
ENST00000480643.1	579	395.742	0.308374	3.000
ENST00000379290.6	2307	2123.389	0.000000	0.000
ENST00000379289.6	2288	2104.389	0.000000	0.000
ENST00000673999.1	568	384.792	0.000000	0.000
ENST00000379288.3	2114	1930.389	0.000000	0.000
ENST00000328596.10	851	667.441	0.000000	0.000
ENST00000379268.7	1083	899.389	7.048467	155.838
ENST00000486728.5	727	543.490	1.820414	24.322
ENST00000379265.5	705	521.503	0.845573	10.840
ENST00000379236.4	1075	891.389	31.089528	681.260
ENST00000360001.11	1956	1772.389	45.955782	2002.306
ENST00000660930.1	2137	1953.389	2.417046	116.066
ENST00000263741.12	2079	1895.389	3.321777	154.775
ENST00000655486.1	1089	905.389	44.393582	988.068
ENST00000403997.2	728	544.490	0.152564	2.042
ENST00000379198.5	2805	2621.389	4.934742	318.000
ENST00000330388.2	1036	852.389	0.047723	1.000
ENST00000347370.6	2387	2203.389	3.070156	166.296
ENST00000349431.10	1733	1549.389	9.073526	345.595
ENST00000400929.6	1057	873.389	3.645570	78.272
ENST00000360466.6	1047	863.389	5.109366	108.444
ENST00000400930.8	1021	837.389	0.316359	6.512
ENST00000435198.5	1056	872.389	0.086765	1.861
ENST00000509720.5	472	289.779	0.000000	0.000
ENST00000422076.5	643	459.569	0.000000	0.000
ENST00000502382.1	530	347.038	0.279417	2.384
ENST00000488418.2	750	566.477	0.442759	6.166
ENST00000379116.10	3050	2866.389	0.000000	0.000
ENST00000338555.6	3475	3291.389	0.000000	0.000
ENST00000400928.7	2731	2547.389	0.000000	0.000
ENST00000470022.1	645	461.564	0.000000	0.000
ENST00000325425.12	2679	2495.389	0.065206	4.000
ENST00000379099.3	923	739.423	0.000000	0.000
ENST00000354700.10	3793	3609.389	2.032020	180.299
ENST00000353662.4	2280	2096.389	0.000000	0.000
ENST00000379031.10	1257	1073.389	2.813496	74.239
ENST00000467712.1	877	693.435	0.230526	3.930
ENST00000540437.5	2629	2445.389	0.000000	0.000
ENST00000545578.5	2263	2079.389	0.000000	0.000
ENST00000620829.4	1862	1678.389	0.000000	0.000
ENST00000618806.4	1523	1339.389	0.000000	0.000
ENST00000435064.5	2148	1964.389	18.714934	903.747
ENST00000411962.5	1832	1648.389	0.000000	0.000
ENST00000421495.6	1868	1684.389	0.000000	0.000
ENST00000419704.5	1798	1614.389	0.000000	0.000
ENST00000450926.6	1839	1655.389	0.000000	0.000
ENST00000434694.6	1056	872.389	0.000000	0.000
ENST00000526332.5	579	395.742	0.000000	0.000
ENST00000527719.5	750	566.477	0.000000	0.000
ENST00000530031.5	800	616.456	0.000000	0.000
ENST00000429572.5	1104	920.389	0.671573	15.195
ENST00000534345.5	485	302.563	0.000000	0.000
ENST00000498476.6	554	370.874	0.000000	0.000
ENST00000343938.9	2154	1970.389	6.304401	305.370
ENST00000488011.1	783	599.459	0.000000	0.000
ENST00000339381.6	3475	3291.389	0.037078	3.000
ENST00000378891.9	2926	2742.389	3.936800	265.402
ENST00000378888.10	3305	3121.389	0.483525	37.102
ENST00000610709.2	2268	2084.389	0.000000	0.000
ENST00000632445.1	785	601.458	0.000000	0.000
ENST00000631679.1	778	594.462	0.892656	13.045
ENST00000342753.8	2231	2047.389	0.000000	0.000
ENST00000309212.10	2273	2089.389	0.000000	0.000
ENST00000445648.5	2001	1817.389	0.000000	0.000
ENST00000477278.3	2728	2544.389	0.000000	0.000
ENST00000338370.7	1072	888.389	2.438924	53.264
ENST00000338338.9	1047	863.389	17.591645	373.374
ENST00000321751.9	798	614.456	6.407556	96.786
ENST00000378853.3	875	691.436	17.364281	295.148
ENST00000400809.8	3112	2928.389	2.183923	157.216
ENST00000408952.8	1857	1673.389	0.000000	0.000
ENST00000408918.8	1186	1002.389	7.372253	181.664
ENST00000497013.1	548	364.911	0.472211	4.236
ENST00000344843.12	700	516.507	55.216844	701.098
ENST00000492508.1	588	404.704	1.694951	16.863
ENST00000482352.1	1049	865.389	0.594186	12.641
ENST00000520296.5	1632	1448.389	0.084262	3.000
ENST00000427211.3	1976	1792.389	0.000000	0.000
ENST00000537107.5	2190	2006.389	0.000000	0.000
ENST00000454272.2	1506	1322.389	0.000000	0.000
ENST00000442470.1	876	692.436	0.000000	0.000
ENST00000378821.3	492	309.457	0.000000	0.000
ENST00000495558.1	819	635.452	0.000000	0.000
ENST00000338660.5	2147	1963.389	0.175876	8.489
ENST00000476993.2	4492	4308.389	0.014269	1.511
ENST00000471398.1	458	276.085	0.000000	0.000
