Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2440.528	0.000000	0.000
ENST00000335137.4	1054	876.528	0.000000	0.000
ENST00000426406.3	995	817.528	0.000000	0.000
ENST00000420190.6	1578	1400.528	0.014278	1.000
ENST00000437963.5	387	212.831	0.000000	0.000
ENST00000342066.8	2557	2379.528	0.000000	0.000
ENST00000618181.4	2179	2001.528	0.000000	0.000
ENST00000622503.4	2557	2379.528	0.000000	0.000
ENST00000618323.4	2159	1981.528	0.000000	0.000
ENST00000616016.4	2391	2213.528	0.000000	0.000
ENST00000618779.4	2368	2190.528	0.000000	0.000
ENST00000616125.4	2230	2052.528	0.000000	0.000
ENST00000620200.4	1874	1696.528	0.011787	1.000
ENST00000617307.4	2314	2136.528	0.000000	0.000
ENST00000341065.8	2191	2013.528	0.000000	0.000
ENST00000455979.1	1731	1553.528	0.000000	0.000
ENST00000327044.7	2757	2579.528	22.352304	2883.391
ENST00000338591.8	2567	2389.528	1.835586	219.345
ENST00000622660.1	1950	1772.528	2.331479	206.664
ENST00000379410.8	3176	2998.528	0.287004	43.037
ENST00000379409.6	2455	2277.528	0.041417	4.717
ENST00000379407.7	2194	2016.528	0.052025	5.246
ENST00000491024.1	698	520.599	0.000000	0.000
ENST00000341290.6	3035	2857.528	0.000000	0.000
ENST00000433179.3	3340	3162.528	0.000000	0.000
ENST00000428771.6	1040	862.528	0.085723	3.698
ENST00000304952.10	899	721.549	0.858070	30.962
ENST00000484667.2	667	489.620	0.055593	1.361
ENST00000624697.4	787	609.573	0.000000	0.000
ENST00000624652.1	657	479.628	0.000000	0.000
ENST00000649529.1	637	459.643	232.945237	5354.462
ENST00000379370.7	7326	7148.528	12.504910	4470.315
ENST00000620552.4	7394	7216.528	0.068088	24.572
ENST00000652369.1	7408	7230.528	0.000000	0.000
ENST00000651234.1	7477	7299.528	0.000000	0.000
ENST00000453464.3	1900	1722.528	0.000000	0.000
ENST00000379339.5	2429	2251.528	0.487803	54.924
ENST00000421241.6	1841	1663.528	3.400633	282.899
ENST00000379320.5	2324	2146.528	0.091087	9.778
ENST00000379319.5	1097	919.528	0.096779	4.450
ENST00000434641.5	842	664.559	0.000000	0.000
ENST00000462097.5	836	658.560	0.077128	2.540
ENST00000475119.5	740	562.580	0.106792	3.004
ENST00000442117.5	554	376.843	0.197605	3.724
ENST00000427787.5	575	397.777	0.000000	0.000
ENST00000480643.1	579	401.764	0.050745	1.020
ENST00000379290.6	2307	2129.528	0.000000	0.000
ENST00000379289.6	2288	2110.528	0.000000	0.000
ENST00000673999.1	568	390.799	0.000000	0.000
ENST00000379288.3	2114	1936.528	0.000000	0.000
ENST00000328596.10	851	673.558	0.000000	0.000
ENST00000379268.7	1083	905.528	1.927666	87.292
ENST00000486728.5	727	549.585	0.418583	11.504
ENST00000379265.5	705	527.596	0.121428	3.204
ENST00000379236.4	1075	897.528	2.801169	125.727
ENST00000360001.11	1956	1778.528	97.999876	8716.199
ENST00000660930.1	2137	1959.528	5.075859	497.396
ENST00000263741.12	2079	1901.528	0.000000	0.000
ENST00000655486.1	1089	911.528	61.560614	2806.169
ENST00000403997.2	728	550.585	0.243735	6.711
ENST00000379198.5	2805	2627.528	10.487233	1378.000
ENST00000330388.2	1036	858.528	0.028405	1.220
ENST00000347370.6	2387	2209.528	4.433014	489.823
ENST00000349431.10	1733	1555.528	15.451249	1201.939
ENST00000400929.6	1057	879.528	5.696699	250.561
ENST00000360466.6	1047	869.528	5.876543	255.533
ENST00000400930.8	1021	843.528	0.415601	17.531
ENST00000435198.5	1056	878.528	0.105622	4.640
ENST00000509720.5	472	295.498	0.000000	0.000
ENST00000422076.5	643	465.636	0.000000	0.000
ENST00000502382.1	530	352.967	0.108869	1.922
ENST00000488418.2	750	572.579	0.597420	17.106
ENST00000379116.10	3050	2872.528	0.325908	46.817
ENST00000338555.6	3475	3297.528	0.237614	39.183
ENST00000400928.7	2731	2553.528	0.000000	0.000
ENST00000470022.1	645	467.635	0.000000	0.000
ENST00000325425.12	2679	2501.528	0.000000	0.000
ENST00000379099.3	923	745.540	0.000000	0.000
ENST00000354700.10	3793	3615.528	11.821307	2137.362
ENST00000353662.4	2280	2102.528	0.000000	0.000
ENST00000379031.10	1257	1079.528	12.076223	651.937
ENST00000467712.1	877	699.552	1.840985	64.404
ENST00000540437.5	2629	2451.528	0.000000	0.000
ENST00000545578.5	2263	2085.528	0.000000	0.000
ENST00000620829.4	1862	1684.528	0.000000	0.000
ENST00000618806.4	1523	1345.528	0.000000	0.000
ENST00000435064.5	2148	1970.528	22.224024	2190.011
ENST00000411962.5	1832	1654.528	0.000000	0.000
ENST00000421495.6	1868	1690.528	0.268529	22.701
ENST00000419704.5	1798	1620.528	0.000000	0.000
ENST00000450926.6	1839	1661.528	0.000000	0.000
ENST00000434694.6	1056	878.528	0.000000	0.000
ENST00000526332.5	579	401.764	0.000000	0.000
ENST00000527719.5	750	572.579	0.064152	1.837
ENST00000530031.5	800	622.566	0.000000	0.000
ENST00000429572.5	1104	926.528	0.527088	24.422
ENST00000534345.5	485	308.334	0.000000	0.000
ENST00000498476.6	554	376.843	0.000000	0.000
ENST00000343938.9	2154	1976.528	11.699404	1156.399
ENST00000488011.1	783	605.574	0.042935	1.300
ENST00000339381.6	3475	3297.528	0.066706	11.000
ENST00000378891.9	2926	2748.528	7.977856	1096.547
ENST00000378888.10	3305	3127.528	0.342079	53.502
ENST00000610709.2	2268	2090.528	0.472187	49.364
ENST00000632445.1	785	607.574	0.000000	0.000
ENST00000631679.1	778	600.574	0.000000	0.000
ENST00000342753.8	2231	2053.528	0.000000	0.000
ENST00000309212.10	2273	2095.528	0.072919	7.641
ENST00000445648.5	2001	1823.528	0.000000	0.000
ENST00000477278.3	2728	2550.528	0.000000	0.000
ENST00000338370.7	1072	894.528	4.948945	221.385
ENST00000338338.9	1047	869.528	31.039068	1349.687
ENST00000321751.9	798	620.568	17.514868	543.547
ENST00000378853.3	875	697.552	44.333410	1546.496
ENST00000400809.8	3112	2934.528	5.226477	766.987
ENST00000408952.8	1857	1679.528	0.000000	0.000
ENST00000408918.8	1186	1008.528	7.240005	365.147
ENST00000497013.1	548	370.868	0.000000	0.000
ENST00000344843.12	700	522.598	121.329532	3170.845
ENST00000492508.1	588	410.742	2.747352	56.432
ENST00000482352.1	1049	871.528	1.700992	74.135
ENST00000520296.5	1632	1454.528	0.000000	0.000
ENST00000427211.3	1976	1798.528	0.000000	0.000
ENST00000537107.5	2190	2012.528	0.000000	0.000
ENST00000454272.2	1506	1328.528	0.030104	2.000
ENST00000442470.1	876	698.552	0.000000	0.000
ENST00000378821.3	492	315.265	0.000000	0.000
ENST00000495558.1	819	641.563	0.000000	0.000
ENST00000338660.5	2147	1969.528	0.522192	51.432
