Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2446.199	0.000000	0.000
ENST00000335137.4	1054	882.199	0.000000	0.000
ENST00000426406.3	995	823.199	0.000000	0.000
ENST00000420190.6	1578	1406.199	0.000000	0.000
ENST00000437963.5	387	217.181	0.000000	0.000
ENST00000342066.8	2557	2385.199	0.000000	0.000
ENST00000618181.4	2179	2007.199	0.000000	0.000
ENST00000622503.4	2557	2385.199	0.000000	0.000
ENST00000618323.4	2159	1987.199	0.000000	0.000
ENST00000616016.4	2391	2219.199	0.000000	0.000
ENST00000618779.4	2368	2196.199	0.000000	0.000
ENST00000616125.4	2230	2058.199	0.000000	0.000
ENST00000620200.4	1874	1702.199	0.000000	0.000
ENST00000617307.4	2314	2142.199	0.000000	0.000
ENST00000341065.8	2191	2019.199	0.000000	0.000
ENST00000455979.1	1731	1559.199	0.000000	0.000
ENST00000327044.7	2757	2585.199	14.740659	623.152
ENST00000338591.8	2567	2395.199	0.467673	18.318
ENST00000622660.1	1950	1778.199	0.327697	9.529
ENST00000379410.8	3176	3004.199	0.380858	18.710
ENST00000379409.6	2455	2283.199	0.275604	10.290
ENST00000379407.7	2194	2022.199	0.000000	0.000
ENST00000491024.1	698	526.257	0.000000	0.000
ENST00000341290.6	3035	2863.199	0.000000	0.000
ENST00000433179.3	3340	3168.199	0.000000	0.000
ENST00000428771.6	1040	868.199	1.567795	22.258
ENST00000304952.10	899	727.219	3.429367	40.781
ENST00000484667.2	667	495.264	0.000000	0.000
ENST00000624697.4	787	615.236	0.173559	1.746
ENST00000624652.1	657	485.267	0.000000	0.000
ENST00000649529.1	637	465.282	864.645005	6578.659
ENST00000379370.7	7326	7154.199	24.482286	2864.152
ENST00000620552.4	7394	7222.199	0.066838	7.894
ENST00000652369.1	7408	7236.199	0.061617	7.291
ENST00000651234.1	7477	7305.199	0.000000	0.000
ENST00000453464.3	1900	1728.199	0.000000	0.000
ENST00000379339.5	2429	2257.199	0.000000	0.000
ENST00000421241.6	1841	1669.199	1.997697	54.528
ENST00000379320.5	2324	2152.199	0.000000	0.000
ENST00000379319.5	1097	925.199	0.121087	1.832
ENST00000434641.5	842	670.226	0.000000	0.000
ENST00000462097.5	836	664.228	0.000000	0.000
ENST00000475119.5	740	568.244	0.000000	0.000
ENST00000442117.5	554	382.409	0.000000	0.000
ENST00000427787.5	575	403.370	0.000000	0.000
ENST00000480643.1	579	407.365	0.150118	1.000
ENST00000379290.6	2307	2135.199	0.000000	0.000
ENST00000379289.6	2288	2116.199	0.000000	0.000
ENST00000673999.1	568	396.379	0.000000	0.000
ENST00000379288.3	2114	1942.199	0.000000	0.000
ENST00000328596.10	851	679.221	0.090034	1.000
ENST00000379268.7	1083	911.199	0.000000	0.000
ENST00000486728.5	727	555.248	0.000000	0.000
ENST00000379265.5	705	533.253	0.000000	0.000
ENST00000379236.4	1075	903.199	1.765461	26.075
ENST00000360001.11	1956	1784.199	39.339846	1147.781
ENST00000660930.1	2137	1965.199	5.304624	170.469
ENST00000263741.12	2079	1907.199	0.000000	0.000
ENST00000655486.1	1089	917.199	35.033025	525.441
ENST00000403997.2	728	556.248	0.000000	0.000
ENST00000379198.5	2805	2633.199	7.016527	302.127
ENST00000330388.2	1036	864.199	0.000000	0.000
ENST00000347370.6	2387	2215.199	1.453925	52.667
ENST00000349431.10	1733	1561.199	10.002952	255.370
ENST00000400929.6	1057	885.199	2.453586	35.516
ENST00000360466.6	1047	875.199	3.614585	51.731
ENST00000400930.8	1021	849.199	1.209768	16.799
ENST00000435198.5	1056	884.199	1.196981	17.307
ENST00000509720.5	472	300.762	0.000000	0.000
ENST00000422076.5	643	471.278	0.000000	0.000
ENST00000502382.1	530	358.469	0.000000	0.000
ENST00000488418.2	750	578.241	0.743961	7.035
ENST00000379116.10	3050	2878.199	0.000000	0.000
