Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2432.813	0.000000	0.000
ENST00000335137.4	1054	868.813	0.000000	0.000
ENST00000426406.3	995	809.816	0.000000	0.000
ENST00000420190.6	1578	1392.813	0.000000	0.000
ENST00000437963.5	387	206.082	0.000000	0.000
ENST00000342066.8	2557	2371.813	0.000000	0.000
ENST00000618181.4	2179	1993.813	0.000000	0.000
ENST00000622503.4	2557	2371.813	0.000000	0.000
ENST00000618323.4	2159	1973.813	0.000000	0.000
ENST00000616016.4	2391	2205.813	0.000000	0.000
ENST00000618779.4	2368	2182.813	0.000000	0.000
ENST00000616125.4	2230	2044.813	0.000000	0.000
ENST00000620200.4	1874	1688.813	0.000000	0.000
ENST00000617307.4	2314	2128.813	0.000000	0.000
ENST00000341065.8	2191	2005.813	0.000000	0.000
ENST00000455979.1	1731	1545.813	0.000000	0.000
ENST00000327044.7	2757	2571.813	7.439885	458.592
ENST00000338591.8	2567	2381.813	0.723419	41.297
ENST00000622660.1	1950	1764.813	0.671778	28.415
ENST00000379410.8	3176	2990.813	3.872387	277.580
ENST00000379409.6	2455	2269.813	1.525845	83.008
ENST00000379407.7	2194	2008.813	0.530837	25.558
ENST00000491024.1	698	512.905	0.000000	0.000
ENST00000341290.6	3035	2849.813	0.000000	0.000
ENST00000433179.3	3340	3154.813	0.000000	0.000
ENST00000428771.6	1040	854.813	11.919528	244.203
ENST00000304952.10	899	713.839	26.479143	453.028
ENST00000484667.2	667	481.933	2.908859	33.599
ENST00000624697.4	787	601.863	1.470943	21.218
ENST00000624652.1	657	471.942	0.495290	5.602
ENST00000649529.1	637	451.966	7760.484204	84064.955
ENST00000379370.7	7326	7140.813	54.303155	9293.804
ENST00000620552.4	7394	7208.813	0.172960	29.883
ENST00000652369.1	7408	7222.813	0.000000	0.000
ENST00000651234.1	7477	7291.813	0.000000	0.000
ENST00000453464.3	1900	1714.813	0.000000	0.000
ENST00000379339.5	2429	2243.813	0.153029	8.230
ENST00000421241.6	1841	1655.813	1.273060	50.522
ENST00000379320.5	2324	2138.813	0.000000	0.000
ENST00000379319.5	1097	911.813	0.000000	0.000
ENST00000434641.5	842	656.846	0.000000	0.000
ENST00000462097.5	836	650.848	0.000000	0.000
ENST00000475119.5	740	554.879	0.000000	0.000
ENST00000442117.5	554	369.219	0.117542	1.040
ENST00000427787.5	575	390.124	0.000000	0.000
ENST00000480643.1	579	394.108	0.000000	0.000
ENST00000379290.6	2307	2121.813	0.000000	0.000
ENST00000379289.6	2288	2102.813	0.000000	0.000
ENST00000673999.1	568	383.151	0.108895	1.000
ENST00000379288.3	2114	1928.813	0.000000	0.000
ENST00000328596.10	851	665.844	0.000000	0.000
ENST00000379268.7	1083	897.813	12.266203	263.947
ENST00000486728.5	727	541.887	2.468776	32.063
ENST00000379265.5	705	519.902	0.962176	11.989
ENST00000379236.4	1075	889.813	20.458321	436.304
ENST00000360001.11	1956	1770.813	52.188664	2214.980
ENST00000660930.1	2137	1951.813	5.436588	254.323
ENST00000263741.12	2079	1893.813	0.000000	0.000
ENST00000655486.1	1089	903.813	53.502251	1158.968
ENST00000403997.2	728	542.886	0.243563	3.169
ENST00000379198.5	2805	2619.813	3.296698	207.000
ENST00000330388.2	1036	850.813	0.000000	0.000
ENST00000347370.6	2387	2201.813	2.185337	115.324
