Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2296.275	0.000000	0.000
ENST00000335137.4	1054	732.275	0.000000	0.000
ENST00000426406.3	995	673.281	0.000000	0.000
ENST00000420190.6	1578	1256.275	0.118347	2.998
ENST00000437963.5	387	109.084	0.000000	0.000
ENST00000342066.8	2557	2235.275	0.000000	0.000
ENST00000618181.4	2179	1857.275	0.000000	0.000
ENST00000622503.4	2557	2235.275	0.110774	4.992
ENST00000618323.4	2159	1837.275	0.000000	0.000
ENST00000616016.4	2391	2069.275	0.000000	0.000
ENST00000618779.4	2368	2046.275	0.000000	0.000
ENST00000616125.4	2230	1908.275	0.000000	0.000
ENST00000620200.4	1874	1552.275	0.000000	0.000
ENST00000617307.4	2314	1992.275	0.000000	0.000
ENST00000341065.8	2191	1869.275	0.079861	3.010
ENST00000455979.1	1731	1409.275	0.000000	0.000
ENST00000327044.7	2757	2435.275	27.373419	1344.063
ENST00000338591.8	2567	2245.275	1.753473	79.380
ENST00000622660.1	1950	1628.275	0.939976	30.859
ENST00000379410.8	3176	2854.275	0.535152	30.798
ENST00000379409.6	2455	2133.275	0.167453	7.202
ENST00000379407.7	2194	1872.275	0.000000	0.000
ENST00000491024.1	698	378.484	0.000000	0.000
ENST00000341290.6	3035	2713.275	0.000000	0.000
ENST00000433179.3	3340	3018.275	0.000000	0.000
ENST00000428771.6	1040	718.275	0.160290	2.321
ENST00000304952.10	899	577.415	0.431392	5.022
ENST00000484667.2	667	348.359	0.000000	0.000
ENST00000624697.4	787	466.017	0.000000	0.000
ENST00000624652.1	657	338.685	0.000000	0.000
ENST00000649529.1	637	319.534	29.336036	189.000
ENST00000379370.7	7326	7004.275	9.624807	1359.246
ENST00000620552.4	7394	7072.275	0.000000	0.000
ENST00000652369.1	7408	7086.275	0.196426	28.065
ENST00000651234.1	7477	7155.275	0.000000	0.000
ENST00000453464.3	1900	1578.275	0.000000	0.000
ENST00000379339.5	2429	2107.275	0.076179	3.237
ENST00000421241.6	1841	1519.275	2.392570	73.290
ENST00000379320.5	2324	2002.275	0.182760	7.378
ENST00000379319.5	1097	775.275	0.127364	1.991
ENST00000434641.5	842	520.626	0.391013	4.104
ENST00000462097.5	836	514.651	0.000000	0.000
ENST00000475119.5	740	419.578	0.000000	0.000
ENST00000442117.5	554	242.399	0.000000	0.000
ENST00000427787.5	575	261.484	0.000000	0.000
ENST00000480643.1	579	265.154	0.000000	0.000
ENST00000379290.6	2307	1985.275	0.000000	0.000
ENST00000379289.6	2288	1966.275	0.000000	0.000
ENST00000673999.1	568	255.090	0.000000	0.000
ENST00000379288.3	2114	1792.275	0.000000	0.000
ENST00000328596.10	851	529.578	0.000000	0.000
ENST00000379268.7	1083	761.275	4.259366	65.378
ENST00000486728.5	727	406.816	1.226603	10.061
ENST00000379265.5	705	385.323	0.458389	3.561
ENST00000379236.4	1075	753.275	3.275667	49.750
ENST00000360001.11	1956	1634.275	139.260118	4588.753
ENST00000660930.1	2137	1815.275	8.752628	320.349
ENST00000263741.12	2079	1757.275	0.000000	0.000
ENST00000655486.1	1089	767.275	49.257140	762.014
ENST00000403997.2	728	407.798	0.800203	6.579
ENST00000379198.5	2805	2483.275	11.344380	568.000
ENST00000330388.2	1036	714.275	0.000000	0.000
ENST00000347370.6	2387	2065.275	5.869137	244.396
ENST00000349431.10	1733	1411.275	18.887309	537.433
ENST00000400929.6	1057	735.275	4.990064	73.977
ENST00000360466.6	1047	725.275	3.402671	49.758
ENST00000400930.8	1021	699.275	0.904376	12.751
ENST00000435198.5	1056	734.275	0.436983	6.469
ENST00000509720.5	472	172.019	0.304015	1.054
ENST00000422076.5	643	325.253	0.594390	3.898
ENST00000502382.1	530	221.063	0.232798	1.038
ENST00000488418.2	750	429.420	0.842792	7.297
ENST00000379116.10	3050	2728.275	0.000000	0.000
ENST00000338555.6	3475	3153.275	0.000000	0.000
ENST00000400928.7	2731	2409.275	0.000000	0.000
ENST00000470022.1	645	327.165	0.000000	0.000
ENST00000325425.12	2679	2357.275	0.000000	0.000
ENST00000379099.3	923	601.361	0.082475	1.000
ENST00000354700.10	3793	3471.275	4.558253	319.029
ENST00000353662.4	2280	1958.275	0.000000	0.000
ENST00000379031.10	1257	935.275	8.173113	154.124
ENST00000467712.1	877	555.477	0.663808	7.434
ENST00000540437.5	2629	2307.275	0.000000	0.000
ENST00000545578.5	2263	1941.275	0.000000	0.000
ENST00000620829.4	1862	1540.275	0.000000	0.000
ENST00000618806.4	1523	1201.275	0.000000	0.000
ENST00000435064.5	2148	1826.275	22.763642	838.206
ENST00000411962.5	1832	1510.275	0.000000	0.000
ENST00000421495.6	1868	1546.275	0.240517	7.499
ENST00000419704.5	1798	1476.275	0.000000	0.000
ENST00000450926.6	1839	1517.275	0.000000	0.000
ENST00000434694.6	1056	734.275	0.000000	0.000
ENST00000526332.5	579	265.154	0.000000	0.000
ENST00000527719.5	750	429.420	0.000000	0.000
ENST00000530031.5	800	478.905	0.000000	0.000
ENST00000429572.5	1104	782.275	1.299109	20.490
ENST00000534345.5	485	182.691	0.000000	0.000
ENST00000498476.6	554	242.399	0.000000	0.000
ENST00000343938.9	2154	1832.275	12.214706	451.249
ENST00000488011.1	783	462.059	0.121386	1.131
ENST00000339381.6	3475	3153.275	0.015729	1.000
ENST00000378891.9	2926	2604.275	10.340344	542.956
ENST00000378888.10	3305	2983.275	3.935455	236.718
ENST00000610709.2	2268	1946.275	0.000000	0.000
ENST00000632445.1	785	464.041	0.000000	0.000
ENST00000631679.1	778	457.116	0.000000	0.000
ENST00000342753.8	2231	1909.275	0.000000	0.000
ENST00000309212.10	2273	1951.275	0.000000	0.000
ENST00000445648.5	2001	1679.275	0.000000	0.000
ENST00000477278.3	2728	2406.275	0.000000	0.000
ENST00000338370.7	1072	750.275	2.716922	41.100
ENST00000338338.9	1047	725.275	31.763805	464.492
ENST00000321751.9	798	476.921	1.257209	12.089
ENST00000378853.3	875	553.482	46.257614	516.213
ENST00000400809.8	3112	2790.275	5.176198	291.206
ENST00000408952.8	1857	1535.275	0.000000	0.000
ENST00000408918.8	1186	864.275	13.205529	230.118
ENST00000497013.1	548	237.005	0.948963	4.535
ENST00000344843.12	700	380.435	79.978524	613.474
ENST00000492508.1	588	273.478	3.623439	19.980
ENST00000482352.1	1049	727.275	1.515631	22.225
ENST00000520296.5	1632	1310.275	0.000000	0.000
ENST00000427211.3	1976	1654.275	0.000000	0.000
ENST00000537107.5	2190	1868.275	0.000000	0.000
ENST00000454272.2	1506	1184.275	0.000000	0.000
ENST00000442470.1	876	554.480	0.089448	1.000
ENST00000378821.3	492	188.515	0.000000	0.000
ENST00000495558.1	819	497.759	0.000000	0.000
ENST00000338660.5	2147	1825.275	0.000000	0.000
ENST00000476993.2	4492	4170.275	0.047572	4.000
ENST00000471398.1	458	160.872	0.000000	0.000
ENST00000378785.7	3864	3542.275	0.071139	5.081
ENST00000475091.2	525	216.681	0.000000	0.000
ENST00000673477.1	4098	3776.275	1.664365	126.723
ENST00000308647.8	2114	1792.275	4.241941	153.289
ENST00000378756.8	2481	2159.275	11.461156	498.975
ENST00000378755.9	2612	2290.275	0.000000	0.000
ENST00000536055.6	2330	2008.275	1.602498	64.888
ENST00000400830.4	830	508.690	0.783815	8.039
ENST00000378733.9	1381	1059.275	0.000000	0.000
