Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2446.481	0.000000	0.000
ENST00000335137.4	1054	882.481	0.000000	0.000
ENST00000426406.3	995	823.481	0.000000	0.000
ENST00000420190.6	1578	1406.481	0.000000	0.000
ENST00000437963.5	387	216.190	0.000000	0.000
ENST00000342066.8	2557	2385.481	0.000000	0.000
ENST00000618181.4	2179	2007.481	0.000000	0.000
ENST00000622503.4	2557	2385.481	0.000000	0.000
ENST00000618323.4	2159	1987.481	0.000000	0.000
ENST00000616016.4	2391	2219.481	0.000000	0.000
ENST00000618779.4	2368	2196.481	0.000000	0.000
ENST00000616125.4	2230	2058.481	0.000000	0.000
ENST00000620200.4	1874	1702.481	0.051879	5.002
ENST00000617307.4	2314	2142.481	0.000000	0.000
ENST00000341065.8	2191	2019.481	0.000000	0.000
ENST00000455979.1	1731	1559.481	0.000000	0.000
ENST00000327044.7	2757	2585.481	16.943863	2481.045
ENST00000338591.8	2567	2395.481	2.555480	346.694
ENST00000622660.1	1950	1778.481	1.697035	170.931
ENST00000379410.8	3176	3004.481	0.678034	115.372
ENST00000379409.6	2455	2283.481	0.062453	8.077
ENST00000379407.7	2194	2022.481	0.118305	13.551
ENST00000491024.1	698	526.504	0.000000	0.000
ENST00000341290.6	3035	2863.481	0.000000	0.000
ENST00000433179.3	3340	3168.481	0.000000	0.000
ENST00000428771.6	1040	868.481	0.000000	0.000
ENST00000304952.10	899	727.489	0.000000	0.000
ENST00000484667.2	667	495.509	0.000000	0.000
ENST00000624697.4	787	615.494	0.000000	0.000
ENST00000624652.1	657	485.512	0.000000	0.000
ENST00000649529.1	637	465.515	18.798309	495.602
ENST00000379370.7	7326	7154.481	7.074386	2866.472
ENST00000620552.4	7394	7222.481	0.067564	27.636
ENST00000652369.1	7408	7236.481	0.000000	0.000
ENST00000651234.1	7477	7305.481	0.000000	0.000
ENST00000453464.3	1900	1728.481	0.000000	0.000
ENST00000379339.5	2429	2257.481	0.219331	28.042
ENST00000421241.6	1841	1669.481	3.153780	298.190
ENST00000379320.5	2324	2152.481	0.000000	0.000
ENST00000379319.5	1097	925.481	0.000000	0.000
ENST00000434641.5	842	670.492	0.040184	1.526
ENST00000462097.5	836	664.492	0.000000	0.000
ENST00000475119.5	740	568.500	0.168238	5.417
ENST00000442117.5	554	382.535	0.117818	2.552
ENST00000427787.5	575	403.529	0.000000	0.000
ENST00000480643.1	579	407.528	0.044267	1.022
ENST00000379290.6	2307	2135.481	0.000000	0.000
ENST00000379289.6	2288	2116.481	0.000000	0.000
ENST00000673999.1	568	396.532	0.000000	0.000
ENST00000379288.3	2114	1942.481	0.000000	0.000
ENST00000328596.10	851	679.492	0.000000	0.000
ENST00000379268.7	1083	911.481	0.135603	7.000
ENST00000486728.5	727	555.500	0.000000	0.000
ENST00000379265.5	705	533.503	0.000000	0.000
ENST00000379236.4	1075	903.481	0.523940	26.809
ENST00000360001.11	1956	1784.481	80.746525	8160.497
ENST00000660930.1	2137	1965.481	2.717631	302.510
ENST00000263741.12	2079	1907.481	3.244453	350.496
ENST00000655486.1	1089	917.481	69.364970	3604.277
ENST00000403997.2	728	556.500	0.087326	2.752
ENST00000379198.5	2805	2633.481	12.606189	1880.160
ENST00000330388.2	1036	864.481	0.123482	6.046
ENST00000347370.6	2387	2215.481	3.297442	413.739
ENST00000349431.10	1733	1561.481	14.386917	1272.288
ENST00000400929.6	1057	885.481	9.154113	459.067
ENST00000360466.6	1047	875.481	1.620437	80.345
ENST00000400930.8	1021	849.481	0.955757	45.981
ENST00000435198.5	1056	884.481	0.098126	4.915
ENST00000509720.5	472	300.613	0.000000	0.000
ENST00000422076.5	643	471.515	0.000000	0.000
ENST00000502382.1	530	358.543	0.000000	0.000
ENST00000488418.2	750	578.499	0.277157	9.080
ENST00000379116.10	3050	2878.481	0.038139	6.217
ENST00000338555.6	3475	3303.481	0.136755	25.586
ENST00000400928.7	2731	2559.481	0.470147	68.150
ENST00000470022.1	645	473.514	0.043074	1.155
ENST00000325425.12	2679	2507.481	0.310804	44.137
ENST00000379099.3	923	751.487	0.084041	3.577
ENST00000354700.10	3793	3621.481	6.985410	1432.712
ENST00000353662.4	2280	2108.481	0.000000	0.000
ENST00000379031.10	1257	1085.481	7.745685	476.171
ENST00000467712.1	877	705.492	0.000000	0.000
ENST00000540437.5	2629	2457.481	0.000000	0.000
ENST00000545578.5	2263	2091.481	0.055253	6.545
ENST00000620829.4	1862	1690.481	0.000000	0.000
ENST00000618806.4	1523	1351.481	0.000000	0.000
ENST00000435064.5	2148	1976.481	27.265962	3052.069
ENST00000411962.5	1832	1660.481	0.000000	0.000
ENST00000421495.6	1868	1696.481	0.462322	44.420
ENST00000419704.5	1798	1626.481	0.000000	0.000
ENST00000450926.6	1839	1667.481	0.000000	0.000
ENST00000434694.6	1056	884.481	0.000000	0.000
ENST00000526332.5	579	407.528	0.000000	0.000
ENST00000527719.5	750	578.499	0.000000	0.000
ENST00000530031.5	800	628.494	0.000000	0.000
ENST00000429572.5	1104	932.481	0.000000	0.000
ENST00000534345.5	485	313.589	0.000000	0.000
ENST00000498476.6	554	382.535	0.127670	2.766
ENST00000343938.9	2154	1982.481	13.978217	1569.429
ENST00000488011.1	783	611.495	0.132435	4.586
ENST00000339381.6	3475	3303.481	0.069485	13.000
ENST00000378891.9	2926	2754.481	9.306154	1451.747
ENST00000378888.10	3305	3133.481	0.294847	52.324
ENST00000610709.2	2268	2096.481	0.381601	45.309
ENST00000632445.1	785	613.494	0.399182	13.870
ENST00000631679.1	778	606.496	0.000000	0.000
ENST00000342753.8	2231	2059.481	0.000000	0.000
ENST00000309212.10	2273	2101.481	0.000000	0.000
ENST00000445648.5	2001	1829.481	0.019303	2.000
ENST00000477278.3	2728	2556.481	0.000000	0.000
ENST00000338370.7	1072	900.481	3.124631	159.351
ENST00000338338.9	1047	875.481	21.587006	1070.336
ENST00000321751.9	798	626.494	25.121206	891.329
ENST00000378853.3	875	703.492	28.159081	1121.911
ENST00000400809.8	3112	2940.481	5.246448	873.705
ENST00000408952.8	1857	1685.481	0.000000	0.000
ENST00000408918.8	1186	1014.481	7.421330	426.390
ENST00000497013.1	548	376.536	0.203014	4.329
ENST00000344843.12	700	528.503	101.726168	3044.817
ENST00000492508.1	588	416.526	4.451614	105.012
ENST00000482352.1	1049	877.481	0.867810	43.126
ENST00000520296.5	1632	1460.481	0.024180	2.000
ENST00000427211.3	1976	1804.481	0.000000	0.000
ENST00000537107.5	2190	2018.481	0.000000	0.000
ENST00000454272.2	1506	1334.481	0.000000	0.000
ENST00000442470.1	876	704.492	0.000000	0.000
