Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2437.238	0.000000	0.000
ENST00000335137.4	1054	873.238	0.000000	0.000
ENST00000426406.3	995	814.238	0.000000	0.000
ENST00000420190.6	1578	1397.238	0.000000	0.000
ENST00000437963.5	387	209.869	0.000000	0.000
ENST00000342066.8	2557	2376.238	0.000000	0.000
ENST00000618181.4	2179	1998.238	0.000000	0.000
ENST00000622503.4	2557	2376.238	0.000000	0.000
ENST00000618323.4	2159	1978.238	0.000000	0.000
ENST00000616016.4	2391	2210.238	0.000000	0.000
ENST00000618779.4	2368	2187.238	0.000000	0.000
ENST00000616125.4	2230	2049.238	0.000000	0.000
ENST00000620200.4	1874	1693.238	0.000000	0.000
ENST00000617307.4	2314	2133.238	0.000000	0.000
ENST00000341065.8	2191	2010.238	0.000000	0.000
ENST00000455979.1	1731	1550.238	0.000000	0.000
ENST00000327044.7	2757	2576.238	6.915228	947.176
ENST00000338591.8	2567	2386.238	0.573515	72.761
ENST00000622660.1	1950	1769.238	1.209816	113.800
ENST00000379410.8	3176	2995.238	3.729408	593.895
ENST00000379409.6	2455	2274.238	1.515790	183.279
ENST00000379407.7	2194	2013.238	0.631932	67.640
ENST00000491024.1	698	517.331	0.070094	1.928
ENST00000341290.6	3035	2854.238	0.000000	0.000
ENST00000433179.3	3340	3159.238	0.000000	0.000
ENST00000428771.6	1040	859.238	2.859675	130.638
ENST00000304952.10	899	718.268	14.083559	537.820
ENST00000484667.2	667	486.351	0.960401	24.834
ENST00000624697.4	787	606.298	0.534855	17.241
ENST00000624652.1	657	476.363	0.170228	4.311
ENST00000649529.1	637	456.379	5065.707635	122914.705
ENST00000379370.7	7326	7145.238	44.594906	16941.049
ENST00000620552.4	7394	7213.238	0.275513	105.660
ENST00000652369.1	7408	7227.238	0.071616	27.518
ENST00000651234.1	7477	7296.238	0.000000	0.000
ENST00000453464.3	1900	1719.238	0.000000	0.000
ENST00000379339.5	2429	2248.238	0.000000	0.000
ENST00000421241.6	1841	1660.238	1.477232	130.394
ENST00000379320.5	2324	2143.238	0.064154	7.310
ENST00000379319.5	1097	916.238	0.000000	0.000
ENST00000434641.5	842	661.283	0.000000	0.000
ENST00000462097.5	836	655.284	0.033428	1.165
ENST00000475119.5	740	559.308	0.000000	0.000
ENST00000442117.5	554	373.590	0.056155	1.115
ENST00000427787.5	575	394.513	0.000000	0.000
ENST00000480643.1	579	398.498	0.094399	2.000
ENST00000379290.6	2307	2126.238	0.000000	0.000
ENST00000379289.6	2288	2107.238	0.000000	0.000
ENST00000673999.1	568	387.536	0.000000	0.000
ENST00000379288.3	2114	1933.238	0.000000	0.000
ENST00000328596.10	851	670.279	0.000000	0.000
ENST00000379268.7	1083	902.238	1.310321	62.855
ENST00000486728.5	727	546.313	0.000000	0.000
ENST00000379265.5	705	524.326	0.076960	2.145
ENST00000379236.4	1075	894.238	8.415695	400.112
ENST00000360001.11	1956	1775.238	80.675149	7614.382
ENST00000660930.1	2137	1956.238	8.280525	861.227
ENST00000263741.12	2079	1898.238	0.000000	0.000
ENST00000655486.1	1089	908.238	68.330656	3299.540
ENST00000403997.2	728	547.313	0.779002	22.668
ENST00000379198.5	2805	2624.238	3.834531	535.000
ENST00000330388.2	1036	855.238	0.028301	1.287
ENST00000347370.6	2387	2206.238	2.683585	314.779
ENST00000349431.10	1733	1552.238	9.623023	794.160
ENST00000400929.6	1057	876.238	4.412588	205.567
ENST00000360466.6	1047	866.238	2.598131	119.657
ENST00000400930.8	1021	840.238	0.808761	36.129
ENST00000435198.5	1056	875.238	0.046332	2.156
ENST00000509720.5	472	292.306	0.000000	0.000
ENST00000422076.5	643	462.375	0.000000	0.000
ENST00000502382.1	530	349.725	0.062983	1.171
ENST00000488418.2	750	569.306	0.167366	5.066
ENST00000379116.10	3050	2869.238	0.148838	22.705
ENST00000338555.6	3475	3294.238	0.087329	15.295
ENST00000400928.7	2731	2550.238	0.000000	0.000
ENST00000470022.1	645	464.373	0.000000	0.000
ENST00000325425.12	2679	2498.238	0.000000	0.000
ENST00000379099.3	923	742.262	0.000000	0.000
ENST00000354700.10	3793	3612.238	2.285745	438.978
ENST00000353662.4	2280	2099.238	0.000000	0.000
ENST00000379031.10	1257	1076.238	3.092123	176.931
ENST00000467712.1	877	696.274	0.000000	0.000
ENST00000540437.5	2629	2448.238	0.000000	0.000
ENST00000545578.5	2263	2082.238	0.000000	0.000
ENST00000620829.4	1862	1681.238	0.000000	0.000
ENST00000618806.4	1523	1342.238	0.000000	0.000
ENST00000435064.5	2148	1967.238	14.705717	1538.089
ENST00000411962.5	1832	1651.238	0.000000	0.000
ENST00000421495.6	1868	1687.238	0.495316	44.432
ENST00000419704.5	1798	1617.238	0.000000	0.000
ENST00000450926.6	1839	1658.238	0.000000	0.000
ENST00000434694.6	1056	875.238	0.000000	0.000
ENST00000526332.5	579	398.498	0.125205	2.653
ENST00000527719.5	750	569.306	0.000000	0.000
ENST00000530031.5	800	619.291	0.000000	0.000
ENST00000429572.5	1104	923.238	0.556665	27.324
ENST00000534345.5	485	305.124	0.286320	4.645
ENST00000498476.6	554	373.590	0.000000	0.000
ENST00000343938.9	2154	1973.238	6.247563	655.433
ENST00000488011.1	783	602.299	0.130767	4.187
ENST00000339381.6	3475	3294.238	0.022838	4.000
ENST00000378891.9	2926	2745.238	4.189866	611.531
ENST00000378888.10	3305	3124.238	0.514526	85.465
ENST00000610709.2	2268	2087.238	0.000000	0.000
ENST00000632445.1	785	604.299	0.000000	0.000
ENST00000631679.1	778	597.300	0.000000	0.000
ENST00000342753.8	2231	2050.238	0.000000	0.000
ENST00000309212.10	2273	2092.238	0.000000	0.000
ENST00000445648.5	2001	1820.238	0.000000	0.000
ENST00000477278.3	2728	2547.238	0.000000	0.000
ENST00000338370.7	1072	891.238	1.858866	88.081
ENST00000338338.9	1047	866.238	14.676347	675.917
ENST00000321751.9	798	617.293	9.647972	316.640
ENST00000378853.3	875	694.275	21.320326	786.980
ENST00000400809.8	3112	2931.238	1.904148	296.750
ENST00000408952.8	1857	1676.238	0.000000	0.000
ENST00000408918.8	1186	1005.238	11.944340	638.365
ENST00000497013.1	548	367.621	0.067640	1.322
ENST00000344843.12	700	519.330	55.639089	1536.248
ENST00000492508.1	588	407.474	1.789194	38.761
ENST00000482352.1	1049	868.238	1.021579	47.157
ENST00000520296.5	1632	1451.238	0.065054	5.019
ENST00000427211.3	1976	1795.238	0.000000	0.000
ENST00000537107.5	2190	2009.238	0.000000	0.000
ENST00000454272.2	1506	1325.238	0.000000	0.000
ENST00000442470.1	876	695.274	0.000000	0.000
ENST00000378821.3	492	312.044	0.000000	0.000
ENST00000495558.1	819	638.287	0.000000	0.000
ENST00000338660.5	2147	1966.238	0.298817	31.238
ENST00000476993.2	4492	4311.238	0.046953	10.762
ENST00000471398.1	458	278.549	0.000000	0.000
ENST00000378785.7	3864	3683.238	0.037861	7.414
ENST00000475091.2	525	344.758	0.000000	0.000
ENST00000673477.1	4098	3917.238	0.011190	2.330
ENST00000308647.8	2114	1933.238	2.235429	229.765
ENST00000378756.8	2481	2300.238	1.947707	238.196
ENST00000378755.9	2612	2431.238	0.000000	0.000
ENST00000536055.6	2330	2149.238	0.580069	66.283
ENST00000400830.4	830	649.284	0.063801	2.202
ENST00000378733.9	1381	1200.238	0.000000	0.000
ENST00000425828.1	717	536.318	0.000000	0.000
ENST00000624426.1	796	615.294	0.000000	0.000
ENST00000291386.4	1284	1103.238	47.726159	2799.393
ENST00000359060.5	4176	3995.238	1.524689	323.864
ENST00000422725.4	2124	1943.238	2.177801	225.000
ENST00000520777.5	3321	3140.238	0.000000	0.000
ENST00000355826.9	3290	3109.238	0.000000	0.000
ENST00000518681.5	3116	2935.238	0.000000	0.000
ENST00000505820.6	3305	3124.238	0.000000	0.000
ENST00000378712.5	2890	2709.238	0.000000	0.000
ENST00000510793.5	889	708.268	0.000000	0.000
ENST00000504599.5	3311	3130.238	0.000000	0.000
ENST00000503789.5	576	395.510	0.000000	0.000
ENST00000378708.5	3012	2831.238	0.000000	0.000
ENST00000514234.5	2562	2381.238	0.000000	0.000
ENST00000483015.1	1058	877.238	0.113772	5.306
ENST00000472264.1	556	375.582	0.098252	1.962
ENST00000356026.10	1248	1067.238	0.000000	0.000
ENST00000378675.7	1309	1128.238	0.000000	0.000
ENST00000479814.5	903	722.267	0.000000	0.000
ENST00000435358.5	750	569.306	0.000000	0.000
ENST00000503792.1	799	618.292	0.000000	0.000
ENST00000341832.10	2998	2817.238	2.922387	437.723
ENST00000407249.7	2677	2496.238	9.232273	1225.273
ENST00000340677.9	2534	2353.238	3.251229	406.773
ENST00000629289.2	2490	2309.238	0.000000	0.000
ENST00000626918.2	2457	2276.238	0.000000	0.000
ENST00000629312.2	2496	2315.238	0.127288	15.668
ENST00000614300.4	2156	1975.238	0.012375	1.300
ENST00000617444.5	6434	6253.238	1.188872	395.256
ENST00000611123.1	5948	5767.238	6.902704	2116.535
ENST00000404249.8	2984	2803.238	7.877415	1174.038
ENST00000356200.7	2653	2472.238	0.000000	0.000
ENST00000378638.6	2429	2248.238	0.000000	0.000
ENST00000357760.6	2446	2265.238	0.379673	45.726
ENST00000358779.9	2419	2238.238	1.928471	229.487
ENST00000378633.5	2458	2277.238	0.000000	0.000
ENST00000479362.1	700	519.330	2.593514	71.609
ENST00000401096.2	450	270.708	1.688932	24.308
ENST00000355439.7	2156	1975.238	0.000000	0.000
ENST00000643905.1	6293	6112.238	5.013464	1629.208
ENST00000341426.9	3235	3054.238	0.000000	0.000
ENST00000341991.7	3098	2917.238	118.776306	18422.136
ENST00000378625.5	3653	3472.238	33.892026	6256.700
ENST00000342348.9	1722	1541.238	2.730818	223.769
ENST00000469045.5	890	709.268	1.461953	55.129
ENST00000610897.4	3145	2964.238	11.184994	1762.735
ENST00000615252.4	3048	2867.238	0.047837	7.292
ENST00000378609.9	3163	2982.238	129.038742	20459.769
ENST00000439272.6	602	421.442	1.565919	35.087
ENST00000434686.6	684	503.337	24.950233	667.685
ENST00000437146.1	423	244.423	9.857309	128.097
ENST00000378604.3	769	588.301	0.000000	0.000
ENST00000307786.8	670	489.350	0.000000	0.000
ENST00000378602.3	1118	937.238	0.040137	2.000
ENST00000310991.8	935	754.257	0.000000	0.000
ENST00000378598.4	483	303.147	0.000000	0.000
ENST00000416272.1	313	142.251	0.000000	0.000
ENST00000642590.1	3476	3295.238	0.000000	0.000
ENST00000493964.5	5247	5066.238	0.000000	0.000
ENST00000378590.4	441	261.930	0.000000	0.000
ENST00000638411.1	1282	1101.238	0.000000	0.000
ENST00000378585.7	1914	1733.238	0.000000	0.000
ENST00000640067.1	1632	1451.238	0.000000	0.000
ENST00000638771.1	1707	1526.238	0.000000	0.000
ENST00000640949.1	1684	1503.238	0.000000	0.000
ENST00000640030.1	1578	1397.238	0.000000	0.000
ENST00000640981.1	960	779.252	0.000000	0.000
ENST00000638763.1	504	323.923	0.000000	0.000
ENST00000638804.1	523	342.772	0.000000	0.000
ENST00000378567.8	2385	2204.238	0.153595	18.000
ENST00000468310.5	690	509.335	0.000000	0.000
ENST00000503297.1	468	288.367	0.000000	0.000
ENST00000400921.6	2294	2113.238	0.000000	0.000
ENST00000495347.5	698	517.331	0.000000	0.000
ENST00000461106.6	1916	1735.238	0.000000	0.000
ENST00000461465.5	480	300.185	0.000000	0.000
ENST00000470596.5	788	607.297	0.000000	0.000
ENST00000496325.5	563	382.555	0.000000	0.000
ENST00000482686.5	614	433.414	0.000000	0.000
ENST00000486681.5	966	785.249	0.000000	0.000
ENST00000470986.5	706	525.325	0.000000	0.000
ENST00000470511.5	567	386.541	0.000000	0.000
ENST00000471018.6	716	535.319	0.000000	0.000
ENST00000466352.5	564	383.552	0.000000	0.000
ENST00000497183.5	763	582.301	0.000000	0.000
ENST00000400919.7	1413	1232.238	0.241494	15.821
ENST00000400918.7	811	630.287	0.000000	0.000
ENST00000378543.2	569	388.533	1.083702	22.386
ENST00000378546.9	727	546.313	17.106058	496.855
