Name	Length	EffectiveLength	TPM	NumReads
ENST00000641515.2	2618	2442.101	0.000000	0.000
ENST00000335137.4	1054	878.101	0.000000	0.000
ENST00000426406.3	995	819.101	0.000000	0.000
ENST00000420190.6	1578	1402.101	0.000000	0.000
ENST00000437963.5	387	212.033	0.000000	0.000
ENST00000342066.8	2557	2381.101	0.000000	0.000
ENST00000618181.4	2179	2003.101	0.000000	0.000
ENST00000622503.4	2557	2381.101	0.000000	0.000
ENST00000618323.4	2159	1983.101	0.000000	0.000
ENST00000616016.4	2391	2215.101	0.000000	0.000
ENST00000618779.4	2368	2192.101	0.000000	0.000
ENST00000616125.4	2230	2054.101	0.000000	0.000
ENST00000620200.4	1874	1698.101	0.000000	0.000
ENST00000617307.4	2314	2138.101	0.000000	0.000
ENST00000341065.8	2191	2015.101	0.000000	0.000
ENST00000455979.1	1731	1555.101	0.000000	0.000
ENST00000327044.7	2757	2581.101	8.937828	1233.211
ENST00000338591.8	2567	2391.101	0.635307	81.205
ENST00000622660.1	1950	1774.101	0.441097	41.832
ENST00000379410.8	3176	3000.101	1.707017	273.763
ENST00000379409.6	2455	2279.101	1.206211	146.956
ENST00000379407.7	2194	2018.101	0.000000	0.000
ENST00000491024.1	698	522.137	0.000000	0.000
ENST00000341290.6	3035	2859.101	0.000000	0.000
ENST00000433179.3	3340	3164.101	0.000000	0.000
ENST00000428771.6	1040	864.101	2.350834	108.589
ENST00000304952.10	899	723.114	13.027606	503.584
ENST00000484667.2	667	491.141	0.688552	18.078
ENST00000624697.4	787	611.125	0.514886	16.821
ENST00000624652.1	657	481.142	0.000000	0.000
ENST00000649529.1	637	461.145	3417.578973	84247.378
ENST00000379370.7	7326	7150.101	41.195367	15745.659
ENST00000620552.4	7394	7218.101	0.330225	127.419
ENST00000652369.1	7408	7232.101	0.095788	37.032
ENST00000651234.1	7477	7301.101	0.000000	0.000
ENST00000453464.3	1900	1724.101	0.000000	0.000
ENST00000379339.5	2429	2253.101	0.000000	0.000
ENST00000421241.6	1841	1665.101	2.601295	231.542
ENST00000379320.5	2324	2148.101	0.020134	2.312
ENST00000379319.5	1097	921.101	0.100845	4.965
ENST00000434641.5	842	666.119	0.000000	0.000
ENST00000462097.5	836	660.120	0.000000	0.000
ENST00000475119.5	740	564.133	0.000000	0.000
ENST00000442117.5	554	378.174	0.000000	0.000
ENST00000427787.5	575	399.161	0.000000	0.000
ENST00000480643.1	579	403.159	0.000000	0.000
ENST00000379290.6	2307	2131.101	0.000000	0.000
ENST00000379289.6	2288	2112.101	0.000000	0.000
ENST00000673999.1	568	392.168	0.000000	0.000
ENST00000379288.3	2114	1938.101	0.000000	0.000
ENST00000328596.10	851	675.119	0.000000	0.000
ENST00000379268.7	1083	907.101	3.859421	187.145
ENST00000486728.5	727	551.133	0.682660	20.112
ENST00000379265.5	705	529.136	0.118657	3.356
ENST00000379236.4	1075	899.101	14.218174	683.365
ENST00000360001.11	1956	1780.101	74.244060	7064.912
ENST00000660930.1	2137	1961.101	8.129449	852.239
ENST00000263741.12	2079	1903.101	0.000000	0.000
ENST00000655486.1	1089	913.101	65.877727	3215.570
ENST00000403997.2	728	552.133	0.239325	7.064
ENST00000379198.5	2805	2629.101	2.938081	412.925
ENST00000330388.2	1036	860.101	0.063375	2.914
ENST00000347370.6	2387	2211.101	1.902030	224.815
ENST00000349431.10	1733	1557.101	11.171504	929.884
